time,mz,charge,intensity,RT_length,points,scans,peaks,Tmz,Tintensity,Tmass,Tintensity10,Pintensity,rt_start,rt_end,Ttime,sample,fraction,status,group,mz_error,score,adj_score
59.6,471.07846,5,5626100.0,0.156333,10,9,2,471.07846,22.423704,471.08,6.750207,5.8e-05,59.521833,59.678167,61.293225,A1,F1,use,471.06_471.09_0,0.00518,0.979739,1.175687
45.2,471.45462,5,11708000.0,0.048833,6,4,2,471.45462,23.480991,471.45,7.068483,0.000102,45.175583,45.224417,46.375148,A2,F1,use,471.43_471.46_1,2e-05,0.989798,1.385572
44.9,471.4546,5,28103000.0,0.311667,65,22,4,471.4546,24.744221,471.45,7.448753,0.00028,44.744167,45.055833,45.894276,A3,F1,use,471.43_471.46_1,0.00015,0.992376,1.190851
45.5,471.45462,5,35253000.0,0.355,65,20,4,471.45462,25.071243,471.45,7.547196,0.000306,45.3225,45.6775,46.683315,A2,F1,use,471.43_471.46_2,0.00013,0.989071,1.384845
45.3,471.45475,5,22726000.0,0.44,56,25,4,471.45475,24.43784,471.45,7.356523,0.000232,45.08,45.52,46.586965,A1,F1,use,471.43_471.46_2,0.00013,0.989071,1.186885
52.4,472.87306,5,39443000.0,0.156333,19,12,2,472.87306,25.233266,472.87,7.59597,0.000393,52.321833,52.478167,53.600326,A3,F1,use,472.85_472.88_1,0.00015,0.893108,1.609721
53.5,472.87321,5,35562000.0,0.858333,175,59,4,472.87321,25.083833,472.87,7.550986,0.000364,53.070833,53.929167,55.019925,A1,F1,use,472.85_472.88_1,0.00015,0.893108,1.244198
52.7,472.87315,5,47108000.0,0.418333,45,24,2,472.87315,25.489469,472.87,7.673095,0.000469,52.490833,52.909167,53.908568,A3,F1,use,472.85_472.88_3,7e-05,0.879439,1.611216
53.2,472.87317,5,65719000.0,0.666667,83,44,2,472.87317,25.969807,472.87,7.817691,0.000571,52.866667,53.533333,54.59295,A2,F1,use,472.85_472.88_3,9e-05,0.978603,1.35432
52.6,472.87308,5,47589000.0,0.711667,73,46,2,472.87308,25.504125,472.87,7.677507,0.000487,52.244167,52.955833,54.094357,A1,F1,use,472.85_472.88_3,8e-05,0.862338,1.213427
52.5,472.873,5,33876000.0,0.183333,18,12,2,472.873,25.01376,472.87,7.529892,0.000337,52.408333,52.591667,53.703073,A3,F1,use,472.85_472.88_4,0.00012,0.899985,1.813869
52.4,472.87312,5,55580000.0,0.48,40,23,2,472.87312,25.728062,472.87,7.744919,0.000483,52.16,52.64,53.77117,A2,F1,use,472.85_472.88_4,0.00012,0.899985,1.275702
64.8,473.26256,5,12978000.0,0.248333,22,14,3,473.26256,23.629565,473.26,7.113208,0.000129,64.675833,64.924167,66.340996,A3,F1,use,473.24_473.27_0,0.00064,0.996517,1.195821
64.3,473.2632,5,10336000.0,0.082,8,6,2,473.2632,23.301175,473.26,7.014353,0.000106,64.259,64.341,66.126752,A1,F1,use,473.24_473.27_0,0.00064,0.996517,1.195821
52.6,473.2739,5,26024000.0,0.341667,31,25,2,473.2739,24.633339,473.27,7.415374,0.000266,52.429167,52.770833,54.094357,A1,F1,use,473.25_473.28_1,8e-05,0.967985,1.359203
52.3,473.27398,5,34453000.0,0.316667,17,12,2,473.27398,25.038126,473.27,7.537227,0.000299,52.141667,52.458333,53.668447,A2,F1,use,473.25_473.28_1,8e-05,0.967985,1.356731
57.2,473.28438,5,4570700.0,0.093167,5,4,2,473.28438,22.123984,473.28,6.659983,4.6e-05,57.153417,57.246583,58.532198,A3,F1,use,473.26_473.29_1,0.01048,0.023107,0.224658
53.2,473.27396,5,19559000.0,0.503333,37,34,2,473.27396,24.221329,473.27,7.291347,0.00017,52.948333,53.451667,54.59295,A2,F1,use,473.26_473.29_1,0.01042,0.024021,0.222883
60.7,473.46452,5,10501000.0,0.423333,23,17,3,473.46452,23.324023,473.46,7.021231,9.1e-05,60.488333,60.911667,62.29714,A2,F1,use,473.44_473.47_1,0.00044,0.994332,1.387232
60.8,473.46408,5,10439000.0,0.1365,8,6,2,473.46408,23.31548,473.46,7.018659,0.000107,60.73175,60.86825,62.527317,A1,F1,use,473.44_473.47_1,0.00044,0.994332,1.387232
64.2,473.46403,5,57018000.0,0.331667,36,14,4,473.46403,25.764914,473.46,7.756012,0.000583,64.034167,64.365833,66.023911,A1,F1,use,473.44_473.47_2,0.00025,0.970164,1.363063
64.3,473.46428,5,28911000.0,0.057333,7,4,2,473.46428,24.785115,473.46,7.461063,0.000251,64.271333,64.328667,65.995151,A2,F1,use,473.44_473.47_2,0.00025,0.970164,1.363063
53.5,473.47403,5,13143000.0,0.141333,10,9,2,473.47403,23.647791,473.47,7.118695,0.000134,53.429333,53.570667,55.019925,A1,F1,use,473.45_473.48_1,0.00031,0.985125,1.573724
52.1,473.47434,5,22473000.0,0.303333,19,11,2,473.47434,24.421689,473.47,7.351661,0.000224,51.948333,52.251667,53.292084,A3,F1,use,473.45_473.48_1,0.00031,0.985125,1.18215
14.1,473.62146,5,806720.0,0.123333,29,15,3,473.62146,19.621708,473.62,5.906723,8e-06,14.038333,14.161667,14.500578,A1,F1,use,473.61_473.64_1,0.00053,0.971563,1.552633
14.4,473.62199,5,1756200.0,0.458333,116,47,4,473.62199,20.744026,473.62,6.244574,1.7e-05,14.170833,14.629167,14.556339,A3,F1,use,473.61_473.64_1,0.00016,0.963302,1.155962
13.8,473.62183,5,953340.0,0.205,34,28,2,473.62183,19.862631,473.62,5.979248,1e-05,13.6975,13.9025,14.192056,A1,F1,use,473.61_473.64_2,0.00017,0.962776,1.735432
13.9,473.62166,5,1485300.0,0.311667,84,33,4,473.62166,20.502323,473.62,6.171814,1.3e-05,13.744167,14.055833,14.222995,A2,F1,use,473.61_473.64_2,0.00017,0.962776,1.349532
14.0,473.62151,5,968990.0,0.146333,52,19,4,473.62151,19.886122,473.62,5.986319,1e-05,13.926833,14.073167,14.397737,A1,F1,use,473.61_473.64_3,0.00017,0.971006,1.743663
14.1,473.62168,5,442330.0,0.088333,11,7,2,473.62168,18.754764,473.62,5.645746,4e-06,14.055833,14.144167,14.42844,A2,F1,use,473.61_473.64_3,0.00017,0.971006,1.357763
13.8,474.02146,5,329670.0,0.073167,13,9,2,474.02146,18.330663,474.02,5.518079,3e-06,13.763417,13.836583,14.192056,A1,F1,use,474.01_474.04_0,0.00101,0.992301,1.190761
13.9,474.02247,5,757440.0,0.045667,7,5,2,474.02247,19.530772,474.02,5.879348,7e-06,13.877167,13.922833,14.222995,A2,F1,use,474.01_474.04_0,0.00101,0.992301,1.190761
14.3,474.06755,5,598000.0,0.315,75,32,3,474.06755,19.189786,474.07,5.776701,6e-06,14.1425,14.4575,14.453591,A3,F1,use,474.05_474.08_1,0.00021,0.992394,1.38602
14.2,474.06734,5,725640.0,0.103833,15,10,2,474.06734,19.468894,474.07,5.860721,7e-06,14.148083,14.251917,14.603419,A1,F1,use,474.05_474.08_1,0.00021,0.992394,1.190872
13.9,474.06731,5,1358100.0,0.253333,53,29,2,474.06731,20.373158,474.07,6.132932,1.2e-05,13.773333,14.026667,14.222995,A2,F1,use,474.05_474.08_1,0.00024,0.99004,1.188048
59.0,474.28522,5,192020000.0,0.493333,163,38,6,474.28522,27.516681,474.29,8.283346,0.001669,58.753333,59.246667,60.550857,A2,F1,use,474.27_474.3_1,0.00014,0.996495,1.580079
59.2,474.28536,5,419920000.0,1.105,246,69,5,474.28536,28.645539,474.29,8.623167,0.004182,58.6475,59.7525,60.587145,A3,F1,use,474.27_474.3_1,0.00014,0.996495,1.394328
59.4,474.28556,5,269710000.0,0.566667,114,33,5,474.28556,28.006834,474.29,8.430897,0.002344,59.116667,59.683333,60.961747,A2,F1,use,474.27_474.3_2,0.00021,0.992137,1.57572
59.6,474.28584,5,189280000.0,0.488333,39,30,2,474.28584,27.495947,474.29,8.277105,0.001885,59.355833,59.844167,60.998134,A3,F1,use,474.27_474.3_2,0.00049,0.992669,1.390502
59.3,474.28535,5,376770000.0,1.245,321,76,5,474.28535,28.489109,474.29,8.576076,0.003852,58.6775,59.9225,60.984702,A1,F1,use,474.27_474.3_2,0.00049,0.992669,1.191203
58.8,474.48542,5,6492400.0,0.071,11,4,4,474.48542,22.63032,474.49,6.812405,6.6e-05,58.7645,58.8355,60.470497,A1,F1,use,474.47_474.5_0,0.00058,0.994057,1.192868
59.7,474.486,5,44173000.0,0.308333,49,23,4,474.486,25.396661,474.49,7.645157,0.000384,59.545833,59.854167,61.269915,A2,F1,use,474.47_474.5_0,0.00058,0.994057,1.192868
75.3,474.81293,5,1332800.0,0.27,18,13,2,474.81293,20.346029,474.81,6.124765,1.3e-05,75.165,75.435,77.129466,A3,F1,use,474.79_474.82_1,0.00045,0.993337,1.192004
74.9,474.81248,5,5402900.0,0.603333,32,26,2,474.81248,22.365303,474.81,6.732627,4.7e-05,74.598333,75.201667,76.88374,A2,F1,use,474.79_474.82_1,0.00045,0.993337,1.192004
74.4,474.8132,5,6306200.0,0.445,42,24,2,474.8132,22.588339,474.81,6.799768,6.4e-05,74.1775,74.6225,76.513691,A1,F1,use,474.79_474.82_1,0.00072,0.991506,1.189807
16.7,474.84575,5,1782400.0,0.263333,44,22,3,474.84575,20.76539,474.85,6.251005,1.8e-05,16.568333,16.831667,17.174444,A1,F1,use,474.83_474.86_1,0.0002,0.994468,1.193362
16.5,474.84555,5,1939600.0,0.181667,23,15,2,474.84555,20.887328,474.85,6.287712,1.7e-05,16.409167,16.590833,16.893781,A2,F1,use,474.83_474.86_1,0.0002,0.994468,1.193362
17.7,474.84591,5,1634500.0,0.26,35,19,3,474.84591,20.640418,474.85,6.213385,1.6e-05,17.57,17.83,17.887873,A3,F1,use,474.83_474.86_1,0.00016,0.992639,1.191166
74.7,475.01343,5,3653800.0,0.378333,26,19,2,475.01343,21.800966,475.01,6.562745,3.6e-05,74.510833,74.889167,76.512982,A3,F1,use,474.99_475.02_1,0.00021,0.990738,1.188885
74.9,475.01364,5,13023000.0,0.591667,51,40,2,475.01364,23.634558,475.01,7.114711,0.000133,74.604167,75.195833,77.027896,A1,F1,use,474.99_475.02_1,0.00021,0.990738,1.188885
71.5,475.01352,5,2198100.0,0.193333,11,6,2,475.01352,21.067826,475.01,6.342047,1.9e-05,71.403333,71.596667,73.283567,A2,F1,use,474.99_475.02_1,9e-05,0.535176,0.642211
38.4,475.79652,5,204850000.0,0.826667,88,58,2,475.79652,27.609993,475.8,8.311436,0.002094,37.986667,38.813333,39.490937,A1,F1,use,475.78_475.81_0,0.00017,0.990865,1.189038
38.8,475.79669,5,283940000.0,1.733333,157,107,2,475.79669,28.081011,475.8,8.453227,0.002468,37.933333,39.666667,39.800905,A2,F1,use,475.78_475.81_0,0.00017,0.990865,1.189038
16.6,475.83334,5,697840.0,0.141833,12,11,2,475.83334,19.412537,475.83,5.843756,7e-06,16.529083,16.670917,17.071603,A1,F1,use,475.81_475.84_0,4e-05,0.992611,1.191133
17.6,475.83338,5,1125400.0,0.18,13,10,2,475.83338,20.102006,475.83,6.051307,1.1e-05,17.51,17.69,17.785126,A3,F1,use,475.81_475.84_0,4e-05,0.992611,1.191133
56.8,476.48823,5,36501000.0,0.144833,24,11,3,476.48823,25.121433,476.49,7.562305,0.000364,56.727583,56.872417,58.121209,A3,F1,use,476.47_476.5_1,4e-05,0.975712,1.564426
57.6,476.48827,5,62191000.0,0.63,126,43,6,476.48827,25.890202,476.49,7.793728,0.000636,57.285,57.915,59.236406,A1,F1,use,476.47_476.5_1,4e-05,0.975712,1.170854
57.2,476.48839,5,144570000.0,0.631667,113,41,5,476.48839,27.107193,476.49,8.160078,0.00144,56.884167,57.515833,58.532198,A3,F1,use,476.47_476.5_2,3e-05,0.989332,1.578046
57.1,476.48836,5,70489000.0,0.84,179,60,6,476.48836,26.070895,476.49,7.848121,0.000613,56.68,57.52,58.599129,A2,F1,use,476.47_476.5_2,3e-05,0.989332,1.187199
56.9,476.64619,5,8596000.0,0.1265,13,10,2,476.64619,23.035234,476.65,6.934296,7.5e-05,56.83675,56.96325,58.393684,A2,F1,use,476.63_476.66_0,0.00062,0.994102,1.192922
57.5,476.64681,5,7445700.0,0.052833,6,4,2,476.64681,22.827976,476.65,6.871906,7.6e-05,57.473583,57.526417,59.133565,A1,F1,use,476.63_476.66_0,0.00062,0.994102,1.192922
38.4,476.79889,5,28328000.0,0.585,62,39,2,476.79889,24.755725,476.8,7.452216,0.000282,38.1075,38.6925,39.215699,A3,F1,use,476.78_476.81_1,9e-05,0.949676,1.33671
38.3,476.79898,5,29198000.0,0.586667,51,39,2,476.79898,24.799366,476.8,7.465353,0.000299,38.006667,38.593333,39.388096,A1,F1,use,476.78_476.81_1,0.00019,0.990891,1.189069
38.9,476.7989,5,28843000.0,0.536667,45,28,2,476.7989,24.781718,476.8,7.46004,0.000287,38.631667,39.168333,39.729436,A3,F1,use,476.78_476.81_2,0.00027,0.985494,1.372528
38.8,476.79917,5,47053000.0,0.7,57,46,2,476.79917,25.487783,476.8,7.672587,0.000409,38.45,39.15,39.800905,A2,F1,use,476.78_476.81_2,0.00027,0.985494,1.182592
58.3,477.28651,5,11817000.0,0.151833,15,11,2,477.28651,23.49436,477.29,7.072507,0.000121,58.224083,58.375917,59.956293,A1,F1,use,477.27_477.3_0,0.00025,0.995834,1.195001
58.2,477.28676,5,7629400.0,0.127,11,8,2,477.28676,22.863138,477.29,6.88249,7.6e-05,58.1365,58.2635,59.559671,A3,F1,use,477.27_477.3_0,0.00025,0.995834,1.195001
59.4,477.48723,5,18503000.0,0.378333,37,25,2,477.48723,24.141256,477.49,7.267242,0.000161,59.210833,59.589167,60.961747,A2,F1,use,477.47_477.5_1,0.00014,0.977396,1.367746
59.9,477.48737,5,18034000.0,0.428333,61,23,4,477.48737,24.104216,477.49,7.256092,0.00018,59.685833,60.114167,61.306376,A3,F1,use,477.47_477.5_1,0.0001,0.932055,1.313453
59.8,477.48747,5,19936000.0,0.36,50,21,3,477.48747,24.248873,477.49,7.299638,0.000204,59.62,59.98,61.498907,A1,F1,use,477.47_477.5_1,0.0001,0.932055,1.313337
58.8,477.48657,5,8966800.0,0.106,10,8,2,477.48657,23.096162,477.49,6.952637,7.8e-05,58.747,58.853,60.345412,A2,F1,use,477.47_477.5_2,5e-05,0.974356,1.364706
58.7,477.48749,5,2974900.0,0.041833,4,2,2,477.48749,21.50441,477.49,6.473472,3e-05,58.679083,58.720917,60.073408,A3,F1,use,477.47_477.5_2,0.00092,0.974937,1.356336
58.7,477.48652,5,3723700.0,0.0515,5,4,2,477.48652,21.828305,477.49,6.570975,3.8e-05,58.67425,58.72575,60.367657,A1,F1,use,477.47_477.5_2,5e-05,0.974356,1.355638
41.4,477.83248,5,25687000.0,0.316667,78,19,5,477.83248,24.614535,477.83,7.409713,0.000223,41.241667,41.558333,42.471691,A2,F1,use,477.81_477.84_1,0.00056,0.990938,1.189126
40.9,477.83192,5,34624000.0,0.38,81,26,5,477.83192,25.045269,477.83,7.539377,0.000354,40.71,41.09,42.061962,A1,F1,use,477.81_477.84_1,0.00056,0.990938,1.189126
40.5,477.83256,5,13126000.0,0.448333,66,30,3,477.83256,23.645924,477.83,7.118132,0.000131,40.275833,40.724167,41.373393,A3,F1,use,477.81_477.84_1,0.00064,0.988966,1.186759
17.8,478.41644,5,3090300.0,0.1495,18,8,4,478.41644,21.559315,478.42,6.490001,3.2e-05,17.72525,17.87475,18.305695,A1,F1,use,478.41_478.44_1,0.00063,0.993928,1.192714
18.2,478.41707,5,4085000.0,0.17,17,11,3,478.41707,21.961905,478.42,6.611192,3.6e-05,18.115,18.285,18.640064,A2,F1,use,478.41_478.44_1,0.00063,0.993928,1.192714
19.1,478.41664,5,1941700.0,0.265,15,12,2,478.41664,20.888889,478.42,6.288182,1.9e-05,18.9675,19.2325,19.326336,A3,F1,use,478.41_478.44_1,0.00043,0.992462,1.190955
53.3,479.05072,5,39435000.0,0.401667,69,27,4,479.05072,25.232973,479.05,7.595882,0.000393,53.099167,53.500833,54.525052,A3,F1,use,479.03_479.06_1,0.00138,0.987505,1.379294
53.2,479.04934,5,47302000.0,0.916667,142,62,4,479.04934,25.495398,479.05,7.67488,0.000484,52.741667,53.658333,54.711402,A1,F1,use,479.03_479.06_1,0.00138,0.987505,1.185006
60.9,479.29106,5,27634000.0,0.311667,40,17,3,479.29106,24.719941,479.29,7.441444,0.000275,60.744167,61.055833,62.33385,A3,F1,use,479.27_479.3_0,0.00019,0.99686,1.196232
60.9,479.29087,5,15819000.0,0.348333,37,19,3,479.29087,23.915155,479.29,7.199179,0.000138,60.725833,61.074167,62.502585,A2,F1,use,479.27_479.3_0,0.00019,0.99686,1.196232
15.1,479.60438,5,1777000.0,0.306667,38,20,3,479.60438,20.761012,479.6,6.249687,1.8e-05,14.946667,15.253333,15.528988,A1,F1,use,479.59_479.62_0,0.00182,0.978318,1.173981
16.9,479.6062,5,840370.0,0.162,19,15,2,479.6062,19.680665,479.61,5.924471,8e-06,16.819,16.981,17.065894,A3,F1,use,479.59_479.62_0,0.00182,0.978318,1.173981
37.9,482.04334,5,241140000.0,0.545,152,40,6,482.04334,27.845296,482.04,8.382269,0.002465,37.6275,38.1725,38.976732,A1,F1,use,482.02_482.05_1,0.00024,0.992536,1.191043
38.2,482.0431,5,192800000.0,0.401667,107,24,5,482.0431,27.52253,482.04,8.285107,0.001676,37.999167,38.400833,39.18457,A2,F1,use,482.02_482.05_1,0.00024,0.992536,1.191043
37.5,482.04311,5,93942000.0,0.555,184,40,5,482.04311,26.485267,482.04,7.97286,0.000936,37.2225,37.7775,38.290973,A3,F1,use,482.02_482.05_1,0.00023,0.990343,1.188411
26.9,484.43717,5,14914000.0,0.22,21,11,3,484.43717,23.830164,484.44,7.173594,0.00013,26.79,27.01,27.557734,A2,F1,use,484.42_484.45_1,0.00081,0.992572,1.191086
27.0,484.43636,5,14699000.0,0.208333,21,12,3,484.43636,23.809215,484.44,7.167288,0.000146,26.895833,27.104167,27.443375,A3,F1,use,484.42_484.45_1,0.00081,0.992572,1.191086
25.8,484.43678,5,15095000.0,0.201667,23,11,3,484.43678,23.847567,484.44,7.178833,0.000154,25.699167,25.900833,26.532973,A1,F1,use,484.42_484.45_1,0.00042,0.989251,1.187101
60.5,484.54501,5,7230800.0,0.248333,13,9,2,484.54501,22.785724,484.55,6.859186,7.2e-05,60.375833,60.624167,61.92286,A3,F1,use,484.53_484.56_0,0.00068,0.996046,1.195255
60.6,484.54569,5,7876000.0,0.468333,25,20,2,484.54569,22.909032,484.55,6.896306,6.8e-05,60.365833,60.834167,62.194417,A2,F1,use,484.53_484.56_0,0.00068,0.996046,1.195255
62.1,484.89274,5,86991000.0,0.415,89,26,5,484.89274,26.374363,484.89,7.939474,0.000866,61.8925,62.3075,63.566818,A3,F1,use,484.87_484.9_1,9e-05,0.997387,1.196865
61.8,484.89283,5,50073000.0,0.411667,82,26,4,484.89283,25.57753,484.89,7.699604,0.000512,61.594167,62.005833,63.555727,A1,F1,use,484.87_484.9_1,9e-05,0.997387,1.196865
61.8,484.89271,5,90171000.0,0.445,106,29,5,484.89271,26.42616,484.89,7.955067,0.000784,61.5775,62.0225,63.427088,A2,F1,use,484.87_484.9_1,0.00012,0.997108,1.19653
14.9,485.23145,5,251540.0,0.034833,6,4,2,485.23145,17.940428,485.23,5.400607,3e-06,14.882583,14.917417,15.070075,A3,F1,use,485.21_485.24_1,9e-05,0.989589,1.384634
14.3,485.23136,5,1156300.0,0.213333,34,24,2,485.23136,20.141084,485.23,6.063071,1.2e-05,14.193333,14.406667,14.70626,A1,F1,use,485.21_485.24_1,9e-05,0.989589,1.187507
39.2,485.64958,5,12070000.0,0.133833,7,5,2,485.64958,23.524922,485.65,7.081707,0.000123,39.133083,39.266917,40.313665,A1,F1,use,485.63_485.66_0,0.00069,0.989136,1.186963
39.0,485.65027,5,12474000.0,0.100833,6,3,2,485.65027,23.572421,485.65,7.096006,0.000124,38.949583,39.050417,39.832183,A3,F1,use,485.63_485.66_0,0.00069,0.989136,1.186963
31.8,486.22938,5,92821000.0,0.366667,97,26,5,486.22938,26.467948,486.23,7.967646,0.000924,31.616667,31.983333,32.375247,A3,F1,use,486.21_486.24_1,1e-05,0.993746,1.192495
31.6,486.22937,5,133110000.0,0.33,68,20,7,486.22937,26.988044,486.23,8.124211,0.001157,31.435,31.765,32.385693,A2,F1,use,486.21_486.24_1,1e-05,0.993746,1.192495
30.0,486.22929,5,99794000.0,0.27,55,17,6,486.22929,26.57245,486.23,7.999104,0.00102,29.865,30.135,30.852295,A1,F1,use,486.21_486.24_1,9e-05,0.984139,1.180967
71.7,486.85092,5,1725600.0,0.1125,5,3,2,486.85092,20.718667,486.85,6.23694,1.7e-05,71.64375,71.75625,73.499724,A3,F1,use,486.83_486.86_0,0.00387,0.612732,0.735279
73.3,486.85479,5,859350.0,0.074,5,3,2,486.85479,19.712886,486.85,5.93417,9e-06,73.263,73.337,75.38244,A1,F1,use,486.83_486.86_0,0.00387,0.612732,0.735279
15.2,486.86698,5,958580.0,0.162667,17,8,3,486.86698,19.870539,486.87,5.981628,1e-05,15.118667,15.281333,15.631829,A1,F1,use,486.85_486.88_1,0.00018,0.973409,1.272152
15.4,486.8668,5,518150.0,0.070833,19,9,3,486.8668,18.98301,486.87,5.714456,5e-06,15.364583,15.435417,15.763833,A2,F1,use,486.85_486.88_1,0.00018,0.973409,1.168091
23.4,487.86827,5,29386000.0,0.738333,71,56,2,487.86827,24.808626,487.87,7.46814,0.0003,23.030833,23.769167,24.06479,A1,F1,use,487.85_487.88_0,0.00015,0.994217,1.19306
23.7,487.86842,5,30486000.0,0.661667,72,56,2,487.86842,24.861644,487.87,7.4841,0.000265,23.369167,24.030833,24.289803,A2,F1,use,487.85_487.88_0,0.00015,0.994217,1.19306
27.1,488.03886,5,43497000.0,0.351667,104,24,5,488.03886,25.374413,488.04,7.638459,0.000433,26.924167,27.275833,27.546122,A3,F1,use,488.02_488.05_1,9e-05,0.994419,1.193303
26.9,488.03877,5,71676000.0,0.358333,68,17,5,488.03877,26.094987,488.04,7.855374,0.000623,26.720833,27.079167,27.557734,A2,F1,use,488.02_488.05_1,9e-05,0.994419,1.193303
25.8,488.03892,5,44032000.0,0.255,58,14,5,488.03892,25.392049,488.04,7.643768,0.00045,25.6725,25.9275,26.532973,A1,F1,use,488.02_488.05_1,6e-05,0.990098,1.188117
53.5,488.08344,5,6354400.0,0.088667,6,5,2,488.08344,22.599324,488.08,6.803075,6.5e-05,53.455667,53.544333,55.019925,A1,F1,use,488.07_488.1_0,0.01136,0.39059,0.468708
53.3,488.0948,5,8361400.0,0.115,8,7,2,488.0948,22.995313,488.09,6.922279,7.3e-05,53.2425,53.3575,54.695673,A2,F1,use,488.07_488.1_0,0.01136,0.39059,0.468708
41.4,488.22277,5,7413100.0,0.251667,32,15,3,488.22277,22.821646,488.22,6.87,6.4e-05,41.274167,41.525833,42.471691,A2,F1,use,488.21_488.24_0,0.0001,0.989846,1.187816
40.8,488.22267,5,9439500.0,0.0945,9,7,2,488.22267,23.170279,488.22,6.974949,9.7e-05,40.75275,40.84725,41.959121,A1,F1,use,488.21_488.24_0,0.0001,0.989846,1.187816
59.3,488.27114,5,196550000.0,1.255,271,75,6,488.27114,27.550321,488.27,8.293473,0.001957,58.6725,59.9275,60.689892,A3,F1,use,488.25_488.28_1,0.00026,0.996924,1.196309
59.1,488.2714,5,255650000.0,0.88,283,60,6,488.2714,27.929595,488.27,8.407646,0.002222,58.66,59.54,60.653579,A2,F1,use,488.25_488.28_1,0.00026,0.996924,1.196309
59.2,488.27138,5,125990000.0,1.273333,328,78,6,488.27138,26.908734,488.27,8.100336,0.001288,58.563333,59.836667,60.881861,A1,F1,use,488.25_488.28_1,0.00024,0.996625,1.19595
60.3,488.2816,5,18543000.0,0.29,29,17,2,488.2816,24.144371,488.28,7.26818,0.000185,60.155,60.445,61.717366,A3,F1,use,488.26_488.29_1,0.00017,0.982802,1.378048
60.4,488.28177,5,17446000.0,0.336667,25,21,2,488.28177,24.056393,488.28,7.241696,0.000178,60.231667,60.568333,62.115953,A1,F1,use,488.26_488.29_1,0.00017,0.982802,1.375921
15.7,489.67041,5,4232300.0,0.373333,103,32,5,489.67041,22.01301,489.67,6.626576,3.7e-05,15.513333,15.886667,16.072,A2,F1,use,489.65_489.68_1,0.00026,0.994159,1.192991
15.3,489.67015,5,6942600.0,0.281667,57,19,5,489.67015,22.727045,489.67,6.841522,7.1e-05,15.159167,15.440833,15.73467,A1,F1,use,489.65_489.68_1,0.00026,0.994159,1.192991
17.0,489.66997,5,2478700.0,0.508333,157,46,5,489.66997,21.241152,489.67,6.394224,2.5e-05,16.745833,17.254167,17.168642,A3,F1,use,489.65_489.68_1,0.00044,0.989832,1.187799
49.0,489.882,5,3755000.0,0.093333,7,4,2,489.882,21.840381,489.88,6.57461,3.7e-05,48.953333,49.046667,50.106917,A3,F1,use,489.86_489.89_0,0.00278,0.983093,1.179712
49.6,489.88478,5,1938800.0,0.032833,4,2,2,489.88478,20.886733,489.88,6.287533,2e-05,49.583583,49.616417,51.009127,A1,F1,use,489.86_489.89_0,0.00278,0.983093,1.179712
67.3,490.45685,5,5363100.0,0.19,10,5,3,490.45685,22.354636,490.46,6.729416,5.5e-05,67.205,67.395,69.211981,A1,F1,use,490.44_490.47_0,0.00054,0.996603,1.195923
67.5,490.45739,5,8857700.0,0.205,12,5,3,490.45739,23.078501,490.46,6.947321,8.8e-05,67.3975,67.6025,69.115174,A3,F1,use,490.44_490.47_0,0.00054,0.996603,1.195923
60.9,490.69591,5,15425000.0,0.08,10,4,4,490.69591,23.878767,490.7,7.188225,0.000154,60.86,60.94,62.33385,A3,F1,use,490.68_490.71_0,0.00066,0.955161,1.536784
62.0,490.69525,5,7421600.0,0.111833,11,6,4,490.69525,22.823299,490.7,6.870498,6.5e-05,61.944083,62.055917,63.632533,A2,F1,use,490.68_490.71_0,0.00066,0.955161,1.338914
61.2,490.69566,5,464970000.0,0.48,150,29,6,490.69566,28.792562,490.7,8.667425,0.004631,60.96,61.44,62.642092,A3,F1,use,490.68_490.71_1,0.00028,0.98935,1.570973
61.3,490.69594,5,641280000.0,0.395,98,20,7,490.69594,29.256379,490.7,8.807048,0.006556,61.1025,61.4975,63.041522,A1,F1,use,490.68_490.71_1,0.00028,0.98935,1.18722
61.5,490.69575,5,65417000.0,0.215,45,14,5,490.69575,25.963162,490.7,7.815691,0.000651,61.3925,61.6075,62.950334,A3,F1,use,490.68_490.71_2,2e-05,0.963604,1.545227
61.2,490.69577,5,385460000.0,0.621667,208,44,6,490.69577,28.522006,490.7,8.585979,0.003351,60.889167,61.510833,62.810753,A2,F1,use,490.68_490.71_2,2e-05,0.963604,1.347357
