charge,scan_number,time,rt_start,rt_end,intensity,goodness_fit,mz,Tmz,Tintensity,Tintensity10,Pintensity,Tmass,Ttime,sample,fraction,status,group,mz_error,score,adj_score
4,4,50.045666,50.045666,50.12248,870078.7158,0.950998,598.813232,598.813232,22.801346,6.863889,3.9e-05,598.81,63.155531,A1,F1,use,598.79_598.82_1,0.000306,0.97348,1.366243
4,6,49.930348,49.894046,49.993052,3804519.063,0.992842,598.812378,598.812378,24.929843,7.50463,0.000169,598.81,63.010005,A1,F1,use,598.79_598.82_2,0.000488,0.990337,1.3831
4,13,49.665436,49.662589,49.847654,1004055.099,0.990145,598.812866,598.812866,22.876603,6.886544,4.1e-05,598.81,62.594294,A3,F1,use,598.79_598.82_2,0.000488,0.990337,1.188404
4,6,38.901655,38.801407,38.905112,1209037.374,0.947641,599.048218,599.048218,22.823886,6.870674,3.9e-05,599.05,49.239838,A2,F1,use,599.03_599.06_1,0.000122,0.989679,1.383314
4,15,38.54152,38.418455,38.655118,5550454.565,1.0,599.04834,599.04834,25.474734,7.668659,0.000246,599.05,48.637782,A1,F1,use,599.03_599.06_1,0.000122,0.993514,1.192217
4,5,38.180969,38.155511,38.211496,3095667.241,0.942341,599.048462,599.048462,24.501015,7.37554,0.000125,599.05,48.049086,A3,F1,use,599.03_599.06_1,0.000122,0.993514,1.192217
4,4,43.470737,43.420123,43.470737,60465.39138,0.880695,599.791992,599.791992,18.823018,5.666293,2e-06,599.79,54.748637,A3,F1,use,599.77_599.8_0,0.00238,0.990524,1.188628
4,4,43.750824,43.71633,43.7865,86664.61362,0.858691,599.789612,599.789612,19.473715,5.862172,4e-06,599.79,55.211705,A1,F1,use,599.77_599.8_0,0.00238,0.990524,1.188628
4,5,50.361488,50.337528,50.420802,2580572.595,0.900436,601.304871,601.304871,24.36982,7.336047,0.000114,601.3,63.554086,A1,F1,use,601.29_601.32_0,0.001159,0.991557,1.189868
4,4,50.88629,50.827161,50.88629,1654067.091,0.955721,601.30603,601.30603,23.276045,7.006788,5.4e-05,601.31,64.456892,A2,F1,use,601.29_601.32_0,0.001159,0.991557,1.189868
4,4,67.636758,67.56035,67.636758,1107423.341,0.974462,601.33728,601.33728,23.017971,6.9291,4.5e-05,601.34,85.355177,A3,F1,use,601.32_601.35_0,0.000671,0.986714,1.184057
4,5,67.496509,67.454922,67.53844,1733774.022,0.904242,601.336609,601.336609,23.343943,7.027227,5.6e-05,601.34,85.547113,A2,F1,use,601.32_601.35_0,0.000671,0.986714,1.184057
4,10,38.313874,38.26717,38.396904,768979.3752,0.988705,602.051697,602.051697,22.171044,6.674149,2.5e-05,602.05,48.493525,A2,F1,use,602.03_602.06_0,0.002014,0.903744,1.281931
4,3,37.428897,37.428897,37.494757,442378.1614,0.944822,602.049683,602.049683,21.694116,6.53058,1.8e-05,602.05,47.096579,A3,F1,use,602.03_602.06_0,0.002014,0.903744,1.278742
4,4,38.152896,38.113251,38.211204,470848.2126,0.989912,602.048645,602.048645,21.463361,6.461115,1.5e-05,602.05,48.289129,A2,F1,use,602.03_602.06_1,0.001099,0.987186,1.365372
4,8,37.624641,37.606912,37.7842,670598.207,0.99084,602.051453,602.051453,22.294285,6.711248,2.7e-05,602.05,47.344491,A3,F1,use,602.03_602.06_1,0.001709,0.971243,1.346241
4,8,37.958218,37.874217,38.042218,2190490.049,0.992453,602.049744,602.049744,24.133382,7.264872,9.7e-05,602.05,47.901679,A1,F1,use,602.03_602.06_1,0.001099,0.987186,1.184623
4,34,37.903945,37.798765,38.245782,345408123.5,0.988703,602.304321,602.304321,31.434287,9.462663,0.015325,602.3,47.833189,A1,F1,use,602.28_602.31_0,0.002441,0.986134,1.183361
4,39,37.449735,37.302025,37.845487,163898937.2,0.991152,602.30188,602.30188,30.227427,9.099362,0.006639,602.3,47.12297,A3,F1,use,602.28_602.31_0,0.002441,0.986134,1.183361
4,3,38.953636,38.944386,38.969404,179694.01,0.934003,602.549011,602.549011,20.525743,6.178864,8e-06,602.55,49.157855,A1,F1,use,602.53_602.56_1,0.001526,0.941333,1.314721
4,4,39.386376,39.361558,39.40742,526273.7059,1.0,602.547485,602.547485,21.623912,6.509446,1.7e-05,602.55,49.855295,A2,F1,use,602.53_602.56_1,0.001526,0.941333,1.314721
4,6,38.047681,37.980822,38.049986,2334776.742,0.979918,602.552429,602.552429,24.225413,7.292576,0.000104,602.55,48.014578,A1,F1,use,602.53_602.56_2,0.001282,0.925608,1.298997
4,3,38.179065,38.152896,38.211204,1882567.937,0.959694,602.553711,602.553711,23.462729,7.062985,6.1e-05,602.55,48.322356,A2,F1,use,602.53_602.56_2,0.001282,0.925608,1.298997
4,11,37.721578,37.620828,37.861751,9263984.002,0.983195,602.553406,602.553406,26.082397,7.851584,0.000375,602.55,47.467262,A3,F1,use,602.53_602.56_2,0.000977,0.987656,1.185188
4,20,61.142075,61.082441,61.353505,28290215.4,1.0,605.288269,605.288269,27.372258,8.239871,0.000918,605.29,77.478802,A2,F1,use,605.27_605.3_0,0.00116,0.98027,1.374299
4,25,60.946406,60.812246,61.202246,32674683.26,0.98651,605.287109,605.287109,27.900866,8.398997,0.001324,605.29,76.88177,A3,F1,use,605.27_605.3_0,0.00116,0.98027,1.176324
4,14,61.079577,60.881959,61.082441,17661796.49,0.966951,605.287109,605.287109,26.692587,8.035269,0.000573,605.29,77.399447,A2,F1,use,605.27_605.3_1,0.000549,0.989874,1.383903
4,18,61.298943,61.136167,61.454641,33447924.7,1.0,605.28656,605.28656,28.065973,8.4487,0.001484,605.29,77.356695,A1,F1,use,605.27_605.3_1,0.000549,0.989874,1.187849
4,11,51.21992,51.166622,51.329477,441795.96,1.0,607.806335,607.806335,21.692216,6.530008,1.8e-05,607.81,64.563065,A3,F1,use,607.79_607.82_0,0.000428,0.995662,1.194795
4,8,51.447621,51.370197,51.504848,623648.7662,1.0,607.806763,607.806763,22.320934,6.719271,2.8e-05,607.81,64.92474,A1,F1,use,607.79_607.82_0,0.000428,0.995662,1.194795
4,3,51.380268,51.380268,51.453901,368011.0129,1.0,608.308594,608.308594,21.107848,6.354095,1.2e-05,608.31,65.084103,A2,F1,use,608.29_608.32_1,0.000366,0.996365,1.195638
4,8,51.43079,51.370197,51.504848,318176.1175,1.0,608.30896,608.30896,21.350026,6.426998,1.4e-05,608.31,64.9035,A1,F1,use,608.29_608.32_1,0.000366,0.996365,1.195638
4,10,51.309363,51.166622,51.321775,178075.132,1.0,608.308228,608.308228,20.381322,6.135389,7e-06,608.31,64.676346,A3,F1,use,608.29_608.32_1,0.000732,0.995952,1.195143
4,10,65.193071,65.191375,65.276168,1265242.977,0.960683,608.337585,608.337585,22.889441,6.890408,4.1e-05,608.34,82.622407,A2,F1,use,608.32_608.35_1,0.000976,0.962471,1.546906
4,9,65.415986,65.413131,65.541592,1748831.036,0.984226,608.336609,608.336609,23.677155,7.127534,7.1e-05,608.34,82.542544,A3,F1,use,608.32_608.35_1,0.000976,0.962471,1.538739
4,3,65.094175,65.094175,65.17446,1735419.617,0.88795,608.337585,608.337585,23.797413,7.163735,7.7e-05,608.34,82.146119,A1,F1,use,608.32_608.35_1,0.000976,0.937439,1.505735
4,5,60.798641,60.774466,60.849669,431621.9622,0.855499,608.338928,608.338928,21.789969,6.559434,1.9e-05,608.34,76.725335,A1,F1,use,608.32_608.35_2,0.000427,0.922118,1.648944
4,6,60.766515,60.687203,60.782377,768368.9365,0.912604,608.339294,608.339294,22.169898,6.673804,2.5e-05,608.34,77.001948,A2,F1,use,608.32_608.35_2,6.1e-05,0.977783,1.562218
4,4,60.875368,60.833731,60.90968,487248.4362,0.895068,608.339355,608.339355,21.833494,6.572537,2e-05,608.34,76.7918,A3,F1,use,608.32_608.35_2,0.000427,0.922118,1.498386
4,8,59.70143,59.553176,59.713451,491114.329,0.942884,608.339172,608.339172,21.976259,6.615513,2.2e-05,608.34,75.340701,A1,F1,use,608.32_608.35_3,0.00061,0.981923,1.70875
4,9,59.904618,59.844434,59.973399,1287975.512,0.964747,608.339417,608.339417,23.235869,6.994694,5.2e-05,608.34,75.562334,A3,F1,use,608.32_608.35_3,0.000855,0.996754,1.573023
4,12,59.481956,59.339178,59.553345,1293124.961,0.956267,608.338562,608.338562,22.920888,6.899875,4.2e-05,608.34,75.370926,A2,F1,use,608.32_608.35_3,0.00061,0.981923,1.566359
4,6,42.106325,42.090661,42.184645,1619224.644,0.990538,608.803101,608.803101,23.566067,7.094093,6.6e-05,608.8,53.020594,A3,F1,use,608.78_608.81_0,0.001282,0.990549,1.188659
4,3,42.736632,42.702893,42.736632,323031.0393,0.982211,608.801819,608.801819,20.919771,6.297479,1e-05,608.8,54.109161,A2,F1,use,608.78_608.81_0,0.001282,0.990549,1.188659
4,4,27.11023,27.11023,27.176949,178304.7197,0.977446,609.544983,609.544983,20.383181,6.135949,7e-06,609.54,33.992446,A3,F1,use,609.52_609.55_0,0.000549,0.987423,1.184908
4,6,25.825433,25.789582,25.909085,303659.2011,0.991635,609.544434,609.544434,21.282653,6.406717,1.3e-05,609.54,32.590613,A1,F1,use,609.52_609.55_0,0.000549,0.987423,1.184908
4,18,26.922301,26.783506,27.103803,51703194.77,0.994148,609.797729,609.797729,28.242208,8.501752,0.001677,609.8,33.997232,A2,F1,use,609.78_609.81_1,0.000245,0.993871,1.192645
4,30,27.062816,26.866881,27.275079,63246220.85,0.985392,609.797974,609.797974,28.853672,8.685821,0.002562,609.8,33.932396,A3,F1,use,609.78_609.81_1,0.000245,0.993871,1.192645
4,15,25.837795,25.694672,25.950249,54858282.95,0.992027,609.797607,609.797607,28.779766,8.663573,0.002434,609.8,32.606214,A1,F1,use,609.78_609.81_1,0.000367,0.986741,1.184089
4,14,59.644216,59.531372,59.728849,1646496.99,0.951381,610.087708,610.087708,23.721528,7.140892,7.3e-05,610.09,75.268499,A1,F1,use,610.07_610.1_1,0.000122,0.985535,1.380896
4,21,59.558309,59.473531,59.844434,4403725.734,0.952055,610.08783,610.08783,25.009489,7.528606,0.000178,610.09,75.12373,A3,F1,use,610.07_610.1_1,0.000122,0.985535,1.380896
4,24,59.222407,59.11046,59.473531,9010470.181,0.954421,610.087769,610.087769,26.042367,7.839534,0.000365,610.09,74.698306,A3,F1,use,610.07_610.1_2,0.000366,0.991274,1.386636
4,39,59.083365,58.924696,59.531372,8237370.251,0.992505,610.088135,610.088135,26.044312,7.840119,0.000365,610.09,74.560729,A1,F1,use,610.07_610.1_2,0.000366,0.991274,1.386636
4,40,59.084358,58.816889,59.424773,13857419.3,0.99319,610.088013,610.088013,26.342613,7.929917,0.000449,610.09,74.866091,A2,F1,use,610.07_610.1_2,0.000244,0.993308,1.191969
4,23,54.885552,54.649177,55.002205,46360816.54,0.985764,611.039856,611.039856,28.405598,8.550937,0.001878,611.04,69.20563,A3,F1,use,611.02_611.05_1,0.0,0.992004,1.190405
4,13,54.995609,54.992688,55.182532,15268157.9,0.973175,611.039856,611.039856,26.482481,7.972021,0.000495,611.04,69.67455,A2,F1,use,611.02_611.05_1,0.000305,0.977777,1.173333
4,38,55.480582,55.258481,55.754943,81959469.9,0.980414,611.040161,611.040161,29.358967,8.83793,0.003636,611.04,70.014168,A1,F1,use,611.02_611.05_1,0.000305,0.977777,1.173333
4,7,15.329446,15.298269,15.389201,8855.135312,0.927666,611.835327,611.835327,16.182859,4.871526,3.928888e-07,611.84,19.345118,A1,F1,use,611.82_611.85_0,0.000977,0.994718,1.193662
4,6,15.679994,15.624183,15.686195,2923.474264,0.94642,611.836304,611.836304,14.131926,4.254134,9.481512e-08,611.84,19.75498,A2,F1,use,611.82_611.85_0,0.000977,0.994718,1.193662
4,19,61.140848,61.123932,61.353505,12885683.55,0.993417,613.117798,613.117798,26.237724,7.898342,0.000418,613.12,77.477244,A2,F1,use,613.11_613.14_0,0.000183,0.991233,1.388478
4,27,61.202806,60.957234,61.4377,20966505.12,0.985043,613.117615,613.117615,27.260779,8.206312,0.000849,613.12,77.206504,A3,F1,use,613.11_613.14_0,0.000183,0.991233,1.18948
4,12,61.072802,60.943473,61.123932,5626315.669,0.980805,613.117249,613.117249,25.042217,7.538459,0.000182,613.12,77.390845,A2,F1,use,613.11_613.14_1,0.000489,0.994992,1.392237
4,14,61.338246,61.207743,61.454641,16597432.19,0.963964,613.11676,613.11676,27.055017,8.144372,0.000736,613.12,77.406294,A1,F1,use,613.11_613.14_1,0.000489,0.994992,1.193991
4,20,22.150493,22.051343,22.249643,11629894.05,0.988555,613.795532,613.795532,26.41053,7.950362,0.000471,613.8,27.710883,A3,F1,use,613.78_613.81_0,0.000489,0.972962,1.362634
4,10,20.594019,20.473455,20.688747,31343269.3,0.955097,613.796021,613.796021,27.972212,8.420475,0.001391,613.8,25.988788,A1,F1,use,613.78_613.81_0,0.000489,0.972962,1.167555
4,13,21.862496,21.744467,22.051343,21468449.99,0.983632,613.795227,613.795227,27.29491,8.216587,0.00087,613.8,27.346132,A3,F1,use,613.78_613.81_1,0.002747,0.975399,1.365071
4,17,21.332303,21.134381,21.410174,25675795.88,0.976697,613.797974,613.797974,27.232364,8.197758,0.000833,613.8,26.899535,A2,F1,use,613.78_613.81_1,0.002747,0.975399,1.170479
4,6,61.527765,61.469368,61.566696,1200851.416,1.0,614.808777,614.808777,23.266186,7.00382,5.3e-05,614.81,77.645459,A1,F1,use,614.79_614.82_0,0.001282,0.989282,1.187138
4,5,61.424271,61.381911,61.461769,1477828.262,1.0,614.807495,614.807495,23.113505,6.957858,4.8e-05,614.81,77.83711,A2,F1,use,614.79_614.82_0,0.001282,0.989282,1.187138
4,5,55.832928,55.775003,55.874144,3121307.803,0.961269,615.057129,615.057129,24.644279,7.418667,0.000138,615.06,70.458813,A1,F1,use,615.04_615.07_0,0.000366,0.995012,1.194014
4,5,55.394803,55.336408,55.427367,2396283.54,0.970909,615.057495,615.057495,23.810825,7.167773,7.8e-05,615.06,70.181412,A2,F1,use,615.04_615.07_0,0.000366,0.995012,1.194014
4,7,44.063798,44.025436,44.17462,704071.5044,0.964598,615.789612,615.789612,22.043821,6.635851,2.3e-05,615.79,55.794281,A2,F1,use,615.77_615.8_1,0.000244,0.995605,1.194726
4,4,43.997263,43.946095,44.022656,370484.6692,0.882675,615.789368,615.789368,21.569614,6.493101,1.6e-05,615.79,55.522701,A1,F1,use,615.77_615.8_1,0.000244,0.995605,1.194726
4,3,43.568313,43.538422,43.568313,171013.5285,0.94916,615.789551,615.789551,20.322947,6.117817,7e-06,615.79,54.872219,A3,F1,use,615.77_615.8_1,0.000183,0.994668,1.193602
4,6,44.667702,44.640686,44.802784,2453999.294,0.992683,616.326111,616.326111,24.297263,7.314205,0.000109,616.33,56.368766,A1,F1,use,616.31_616.34_0,0.002258,0.990992,1.18919
4,4,44.297438,44.297438,44.385614,2390425.072,0.97849,616.323853,616.323853,24.128031,7.263261,9.7e-05,616.32,55.795664,A3,F1,use,616.31_616.34_0,0.002258,0.990992,1.18919
4,6,49.810117,49.68883,49.81878,1016165.921,0.941271,617.300659,617.300659,23.025264,6.931295,4.5e-05,617.3,62.858279,A1,F1,use,617.28_617.31_1,0.000427,0.99506,1.194073
4,4,50.046998,50.013717,50.085087,706207.3507,0.918276,617.300232,617.300232,22.048191,6.637167,2.3e-05,617.3,63.391232,A2,F1,use,617.28_617.31_1,0.000427,0.99506,1.194073
4,4,49.30009,49.233891,49.309901,1094796.703,0.987404,617.301086,617.301086,23.001427,6.92412,4.4e-05,617.3,62.131579,A3,F1,use,617.28_617.31_1,0.000427,0.994267,1.19312
4,18,48.187231,48.111309,48.513249,23063180.18,0.962179,618.020813,618.020813,27.529648,8.28725,0.001023,618.02,60.810264,A1,F1,use,618.01_618.04_1,0.000854,0.975498,1.554914
4,23,47.630528,47.495472,47.904193,30322958.39,0.951269,618.019897,618.019897,27.793103,8.366558,0.001228,618.02,60.01706,A3,F1,use,618.01_618.04_1,0.000916,0.959911,1.529332
4,22,48.427787,48.282573,48.726283,23951322.89,0.951629,618.021667,618.021667,27.13206,8.167564,0.000777,618.02,61.335298,A2,F1,use,618.01_618.04_1,0.001281,0.317107,0.562562
4,11,45.905703,45.772319,45.994625,22800774.39,0.963504,618.020691,618.020691,27.513139,8.28228,0.001012,618.02,57.931072,A1,F1,use,618.01_618.04_2,0.000122,0.959835,1.539251
4,31,44.921263,44.691601,45.186013,18282562.4,0.960769,618.019958,618.019958,27.063161,8.146823,0.000741,618.02,56.585745,A3,F1,use,618.01_618.04_2,0.000733,0.925449,1.49487
4,25,45.807036,45.33597,45.861713,17458123.17,0.9673,618.020569,618.020569,26.675853,8.030232,0.000566,618.02,58.007694,A2,F1,use,618.01_618.04_2,0.000183,0.910168,1.155624
4,30,45.307671,45.093082,45.657791,15772626.09,0.990225,618.020691,618.020691,26.981479,8.122235,0.0007,618.02,57.176381,A1,F1,use,618.01_618.04_3,0.000305,0.961746,1.541162
4,8,45.364656,45.288412,45.4409,18999615.08,0.961418,618.020386,618.020386,27.118662,8.163531,0.00077,618.02,57.147307,A3,F1,use,618.01_618.04_3,0.000305,0.961746,1.531168
4,31,54.002932,53.938014,54.357273,72266240.93,1.0,618.864563,618.864563,29.177378,8.783266,0.003206,618.86,68.149435,A1,F1,use,618.84_618.87_1,0.000244,0.802632,1.345249
4,62,52.703821,52.700814,53.632901,127301985.9,1.0,618.864807,618.864807,29.862875,8.989621,0.005157,618.86,66.442443,A3,F1,use,618.84_618.87_1,0.000244,0.802632,1.275995
4,24,52.844769,52.71884,53.078637,27132801.56,0.970664,618.864441,618.864441,27.764095,8.357825,0.001204,618.86,66.687882,A1,F1,use,618.84_618.87_3,0.000366,0.942988,1.513676
4,63,53.227668,52.806224,53.796931,185348039.8,1.0,618.864136,618.864136,30.08412,9.056222,0.006011,618.86,67.429772,A2,F1,use,618.84_618.87_3,0.000671,0.918109,1.299738
4,13,52.464684,52.454277,52.679758,32851135.73,0.933057,619.11438,619.11438,27.908636,8.401336,0.001331,619.11,66.139573,A3,F1,use,619.09_619.12_1,0.000183,0.985014,1.378653
4,16,52.654113,52.42475,52.686879,26763724.74,0.955549,619.114197,619.114197,27.292234,8.215781,0.000868,619.11,66.701521,A2,F1,use,619.09_619.12_1,0.000183,0.985014,1.182017
4,7,55.685832,55.570149,55.689234,994909.2218,1.0,619.31012,619.31012,22.542664,6.786018,3.2e-05,619.31,70.550936,A2,F1,use,619.29_619.32_0,0.003784,0.78354,1.507257
4,5,57.090154,57.049294,57.133962,1265866.054,0.960241,619.313904,619.313904,23.210889,6.987174,5.1e-05,619.31,71.997783,A3,F1,use,619.29_619.32_0,0.003784,0.78354,1.329705
4,13,54.058264,53.866336,54.061263,43418495.97,0.999933,619.311829,619.311829,28.442366,8.562005,0.001926,619.31,68.219262,A1,F1,use,619.29_619.32_1,0.000549,0.989988,1.562657
4,19,53.666205,53.561341,53.882697,127819422.1,1.0,619.312378,619.312378,29.868727,8.991383,0.005178,619.31,67.661313,A3,F1,use,619.29_619.32_1,0.000732,0.990428,1.345222
4,11,69.537589,69.466012,69.728462,8609207.424,0.958323,619.313049,619.313049,26.108009,7.859294,0.000382,619.31,87.753521,A1,F1,use,619.29_619.32_2,0.001587,0.956858,1.522901
4,11,69.643313,69.513732,69.723348,12429403.53,0.942183,619.309937,619.309937,26.185712,7.882685,0.000403,619.31,88.272939,A2,F1,use,619.29_619.32_2,0.001525,0.961688,1.485996
4,6,69.69266,69.63647,69.756877,10733331.85,0.952194,619.311462,619.311462,26.29479,7.915521,0.000435,619.31,87.959,A3,F1,use,619.29_619.32_2,0.001587,0.956858,1.304938
4,6,56.123213,56.060036,56.135848,489647.3368,0.987437,619.310181,619.310181,21.971943,6.614214,2.2e-05,619.31,70.825141,A1,F1,use,619.29_619.32_3,0.004273,0.876313,1.640354
4,10,55.834758,55.740739,55.90284,1878946.927,0.981446,619.305908,619.305908,23.459951,7.062149,6.1e-05,619.31,70.740029,A2,F1,use,619.29_619.32_3,0.004273,0.876313,1.60003
4,22,54.124761,54.122152,54.409104,78294145.27,1.0,619.31311,619.31311,29.292961,8.81806,0.003474,619.31,68.303178,A1,F1,use,619.29_619.32_4,0.000732,0.997045,1.761085
4,15,53.884921,53.713788,53.99281,124532460.6,1.0,619.312378,619.312378,29.510405,8.883517,0.004039,619.31,68.264295,A2,F1,use,619.29_619.32_4,0.000732,0.997045,1.528424
4,32,57.814931,57.784343,58.160813,24419514.8,0.955101,619.546509,619.546509,27.480727,8.272523,0.000989,619.55,72.915722,A3,F1,use,619.53_619.56_1,0.000122,0.971493,1.359611
4,36,57.977141,57.610571,58.194488,149725665.4,0.980488,619.546387,619.546387,30.228306,9.099627,0.006643,619.55,73.16472,A1,F1,use,619.53_619.56_1,0.001282,0.990787,1.188944
4,14,55.772309,55.747594,55.920602,3605650.535,0.969044,619.558716,619.558716,24.721024,7.44177,0.000146,619.56,70.328718,A3,F1,use,619.54_619.57_1,0.002014,0.263946,0.727183
4,7,58.945616,58.942231,59.060714,2057706.973,0.954137,619.56073,619.56073,24.043166,7.237714,9.1e-05,619.56,74.386895,A1,F1,use,619.54_619.57_1,0.002014,0.263946,0.47011
4,16,55.463241,55.307542,55.534013,10939572.35,0.991019,619.559265,619.559265,26.322249,7.923786,0.000443,619.56,69.93728,A3,F1,use,619.54_619.57_2,0.000733,0.244857,0.524853
4,21,58.536462,58.476534,58.701263,46058097.14,0.993984,619.559998,619.559998,28.527511,8.587637,0.002044,619.56,73.87056,A1,F1,use,619.54_619.57_2,0.000733,0.244857,0.452103
4,12,58.44985,58.29864,58.476534,21008825.75,0.954894,619.55835,619.55835,27.395052,8.246732,0.000932,619.56,73.761259,A1,F1,use,619.54_619.57_3,0.001159,0.522019,0.900441
4,26,57.503134,57.201311,57.691773,83472388.54,0.962604,619.546265,619.546265,29.253991,8.806329,0.003381,619.55,72.520827,A3,F1,use,619.54_619.57_3,0.012085,0.000846,0.427201
4,18,55.536386,55.534013,55.747594,9897734.896,0.9861,619.55896,619.55896,26.177863,7.880322,0.000401,619.56,70.029919,A3,F1,use,619.54_619.57_4,0.000244,0.891177,1.354245
4,31,56.256539,56.000553,56.389551,49492404.96,0.999494,619.559204,619.559204,28.631264,8.618869,0.002196,619.56,70.993393,A1,F1,use,619.54_619.57_4,0.000793,0.305218,0.538519
4,6,57.459021,57.449529,57.52072,1602986.588,1.0,619.559692,619.559692,23.682891,7.129261,7.1e-05,619.56,72.510875,A1,F1,use,619.54_619.57_5,0.000488,0.855882,1.193587
4,8,57.740372,57.691773,57.784343,6847690.542,0.949742,619.546692,619.546692,25.646382,7.72033,0.000277,619.55,72.821292,A3,F1,use,619.54_619.57_5,0.013,0.013864,0.556875
4,15,56.892863,56.666693,56.902287,10439662.98,0.963271,619.559509,619.559509,25.93403,7.806921,0.000339,619.56,72.08352,A2,F1,use,619.54_619.57_8,0.000305,0.915361,1.483675
4,6,57.031887,56.973134,57.033913,1333137.181,0.978559,619.559204,619.559204,23.285589,7.009661,5.4e-05,619.56,71.923988,A3,F1,use,619.54_619.57_8,0.000305,0.915361,1.3324
4,61,58.555474,58.213662,59.112393,297329336.2,0.994577,619.558289,619.558289,30.765945,9.261472,0.009643,619.56,74.194559,A2,F1,use,619.54_619.57_9,0.000122,0.984056,1.551491
4,51,58.875556,58.425824,59.138132,58712822.84,0.98384,619.558411,619.558411,28.746368,8.653519,0.002378,619.56,74.259015,A3,F1,use,619.54_619.57_9,0.000122,0.984056,1.537863
4,4,55.624674,55.613574,55.7118,9976728.396,1.0,619.810059,619.810059,25.868594,7.787223,0.000324,619.81,70.473283,A2,F1,use,619.79_619.82_1,0.003845,0.716137,1.230349
4,3,54.114365,54.079996,54.114365,6556069.614,0.913136,619.813904,619.813904,25.71496,7.740974,0.000291,619.81,68.290059,A1,F1,use,619.79_619.82_1,0.003845,0.716137,1.040292
4,3,56.167289,56.112264,56.167289,506263.0106,0.974551,619.809998,619.809998,22.020087,6.628707,2.2e-05,619.81,70.880763,A1,F1,use,619.79_619.82_2,0.000915,0.904639,1.416308
4,6,57.052116,57.049294,57.133962,689200.2461,0.944151,619.810913,619.810913,22.333759,6.723131,2.8e-05,619.81,71.949608,A3,F1,use,619.79_619.82_2,0.005554,0.020961,0.213675
4,4,59.782897,59.71962,59.782897,442338.9426,0.963642,619.805359,619.805359,21.373251,6.43399,1.4e-05,619.81,75.753035,A2,F1,use,619.79_619.82_3,0.001831,0.965068,1.529067
4,3,59.959892,59.959892,60.000586,436718.0265,0.937417,619.803528,619.803528,21.806902,6.564532,1.9e-05,619.8,75.666869,A1,F1,use,619.79_619.82_3,0.001831,0.965068,1.346603
4,14,59.083935,58.934155,59.217523,3264230.5,0.973196,619.809998,619.809998,24.25677,7.302015,0.000106,619.81,74.865554,A2,F1,use,619.79_619.82_4,0.004029,0.917354,1.624581
4,6,59.253816,59.205102,59.265995,216815.9724,0.944782,619.805054,619.805054,20.796671,6.260422,1e-05,619.81,74.775831,A1,F1,use,619.79_619.82_4,0.000915,0.942608,1.511658
4,11,59.2168,59.173928,59.370424,1566948.767,0.955672,619.805969,619.805969,23.518722,7.079841,6.3e-05,619.81,74.691205,A3,F1,use,619.79_619.82_4,0.000915,0.942608,1.135322
4,15,58.52214,58.364231,58.610964,104254663.5,0.965823,619.810547,619.810547,29.253995,8.80633,0.003381,619.81,74.152235,A2,F1,use,619.79_619.82_5,0.000305,0.937572,1.644798
4,11,58.790927,58.736048,58.924696,19331310.63,0.867637,619.810242,619.810242,27.274996,8.210592,0.000858,619.81,74.191684,A1,F1,use,619.79_619.82_5,0.000305,0.937572,1.494536
4,5,17.185326,17.118522,17.248775,209865.1256,0.930116,620.009583,620.009583,20.749663,6.246271,9e-06,620.01,21.687161,A1,F1,use,619.99_620.02_1,0.0,0.995943,1.195132
4,13,17.327276,17.210691,17.405,200677.6108,0.948984,620.009583,620.009583,20.232978,6.090733,7e-06,620.01,21.846556,A2,F1,use,619.99_620.02_1,0.0,0.995943,1.195132
4,7,18.492782,18.42055,18.578557,337015.474,0.898579,620.008606,620.008606,21.301651,6.412436,1.4e-05,620.01,23.078351,A3,F1,use,619.99_620.02_1,0.000977,0.990588,1.188706
4,3,67.382525,67.382525,67.420103,380313.6756,0.792716,621.309387,621.309387,21.155288,6.368376,1.2e-05,621.31,85.402386,A2,F1,use,621.29_621.32_1,0.004028,0.810462,1.16909
4,3,67.311791,67.254421,67.311791,451088.5217,0.759188,621.305359,621.305359,21.853611,6.578592,2e-05,621.31,84.944657,A1,F1,use,621.29_621.32_1,0.004028,0.810462,1.16909
4,9,45.507798,45.441425,45.617119,1752397.406,0.959177,621.308472,621.308472,23.359357,7.031867,5.7e-05,621.31,57.627748,A2,F1,use,621.29_621.32_2,0.000367,0.982679,1.341307
4,8,45.31024,45.256476,45.435691,1710906.783,0.930525,621.308105,621.308105,23.77689,7.157557,7.6e-05,621.31,57.179622,A1,F1,use,621.29_621.32_2,0.000367,0.982679,1.341307
4,10,44.905099,44.864651,44.983617,1790611.791,0.974183,621.308472,621.308472,23.711217,7.137787,7.3e-05,621.31,56.565273,A3,F1,use,621.29_621.32_2,0.000367,0.995375,1.19445
4,6,52.486846,52.427423,52.488895,2749984.968,0.869833,622.592407,622.592407,24.330188,7.324116,0.000111,622.59,66.167642,A3,F1,use,622.57_622.6_0,0.000672,0.984092,1.378656
4,18,52.627144,52.531387,52.731808,9017986.385,0.94104,622.593079,622.593079,25.722832,7.743344,0.000292,622.59,66.667278,A2,F1,use,622.57_622.6_0,0.000672,0.984092,1.18091
4,6,52.492,52.488895,52.582036,3806719.343,0.846381,622.592896,622.592896,24.799312,7.465337,0.000154,622.59,66.174169,A3,F1,use,622.57_622.6_1,0.000305,0.98873,1.383295
