charge	Scan_Num	RT	RT_Calibrated	RTbegin	RTend	MaxInt	MaxInt_calibrated	SA	SACalibrated	goodness_fit	S/N	m/z
4	3	35.365714	35.365714	35.365714	35.411299	4975839.487	6538553.859	245445.5868	322530.3375	0.968019	4.22972	659.561157
4	3	61.230698	61.230698	61.193284	61.265879	4842048.447	4956037.305	249709.4421	255587.9653	0.993272	5.006304	635.053955
4	3	50.038948	50.038948	49.995817	50.038948	15819750.45	14513532.52	251015.3133	230289.2782	0.992846	141.847178	1380.700684
4	3	18.238485	18.238485	18.205675	18.258837	4441418.509	1101815.557	251195.8135	62316.00435	0.882321	58.501181	430.238037
4	4	29.841731	29.841731	29.820794	29.857417	6871212.642	6506830.153	251737.8769	238388.141	1	13.195042	527.010071
4	4	59.907915	59.907915	59.898961	59.943722	7334626.975	5295759.549	252569.8675	182360.9152	1	7.809207	807.915039
4	3	69.587781	69.587781	69.587781	69.63647	6966993.826	6415279.766	253456.4633	233385.3253	1	23.957039	787.896179
4	6	27.1763	27.171907	27.125782	27.191675	6394187.351	4169320.172	256075.6287	179698.0169	1	23.029585	466.980377
4	4	41.356093	41.356093	41.356093	41.413957	8700433.133	9613738.269	256321.3653	283228.028	0.893336	4.306407	684.779907
4	10	51.309363	51.309363	51.166622	51.321775	3928370.455	2441535.588	259220.4094	178075.132	1	184.539856	608.308228
4	3	52.560188	52.560188	52.507276	52.560188	8088878.995	11141706.61	259689.282	357698.7356	0.883102	45.490948	623.343994
4	8	27.284383	27.284383	27.260558	27.366447	4091417.83	2411500.959	264122.8763	158754.7758	1	9.766844	538.2948
4	10	17.57463	17.577145	17.554511	17.680253	2853490.965	500203.3106	265678.652	46709.25667	0.958583	24.801546	724.065247
4	4	41.447909	41.447909	41.413957	41.468533	5303179.487	4430392.22	265793.8807	222050.0256	0.837435	6.804058	733.625732
4	4	66.079964	66.079964	66.037488	66.079964	10700317.38	8650216.152	266376.6801	215340.8893	0.977324	47.843656	596.327942
4	4	31.771334	31.771334	31.76228	31.815096	6254302.672	6739550.293	270115.8877	291073.1549	0.922814	13.048842	925.783447
4	8	73.578462	73.575357	73.519454	73.643682	3114452.178	917535.9396	271210.873	82631.94709	0.996326	11.776592	733.667297
4	3	51.321775	51.321775	51.321775	51.396625	4979451.679	3071839.407	271951.3164	167767.6227	0.871332	22.802326	700.58551
4	5	60.356985	60.356985	60.335588	60.39555	5134079.487	4974883.224	272729.4103	264272.6844	0.970584	7.761347	699.826294
4	7	56.81547	56.81547	56.787457	56.885502	3818843.275	4397036.772	275104.9499	287273.7167	0.977173	74.036244	736.356628
4	3	74.617898	74.617898	74.564398	74.617898	5174784.738	2114746.521	277761.5882	113511.0699	1	17.770235	1041.52478
4	3	73.436247	73.436247	73.436247	73.500406	3416290.517	1272361.459	278036.8899	103551.9143	0.939906	11.206459	703.884949
4	6	41.1777	41.181549	41.081464	41.196947	4215657.345	4070383.674	278730.4543	213043.8589	1	7.282184	649.300171
4	3	70.769924	70.769924	70.769924	70.798342	14210590.19	17965347.9	280832.0905	355034.2484	0.912381	11.344972	748.130432
4	3	71.493017	71.493017	71.461642	71.501419	5774111.91	2929534.201	282335.3176	143244.707	0.856644	33.66396	766.904846
4	4	19.315467	19.315467	19.278913	19.391393	2797195.516	804254.0299	285009.9727	81946.51315	0.896381	22.76646	496.268494
4	3	40.96108	40.96108	40.929616	40.980753	5523442.212	2635230.063	286193.7367	136542.8133	0.891287	10.456385	657.302856
4	3	45.155215	45.155215	45.094891	45.155215	5907355.684	4551121.482	287191.5832	221256.9978	0.994611	7.080397	701.104919
4	18	13.845918	13.841594	13.760874	13.890602	4478062.008	244428.8801	288860.5714	14989.28912	0.937865	158.374808	661.286072
4	3	66.920915	66.920915	66.845645	66.920915	4406198.606	3567772.151	290966.3971	235600.3215	1	10.156334	750.123047
4	4	51.444574	51.444574	51.372633	51.444574	5010573.619	3031200.012	291253.9397	176197.1807	0.959807	18.429424	772.354126
4	6	59.50938	59.50938	59.449859	59.577403	3297531.785	2306826.616	293594.1451	226760.1649	0.943452	28.574287	633.317871
4	5	31.771334	31.771334	31.718895	31.79915	5497331.153	6218700.399	294470.5607	333111.494	1	124.368317	473.257599
4	3	51.971582	51.971582	51.963886	52.002383	9603425.654	8229156.516	294715.6108	252541.2261	0.970169	6.367021	704.872192
4	3	66.264162	66.264162	66.226917	66.264162	12004761.79	20278313.84	295922.314	499868.7737	0.946225	8.06355	663.072083
4	6	47.682354	47.682354	47.620419	47.694741	6942639.588	4620611.103	297915.9826	217810.6124	1	18.70916	690.854553
4	4	31.828883	31.828883	31.791459	31.847025	9458185.516	9496170.196	298875.5085	300075.8117	0.945671	16.228916	925.280151
4	3	18.500524	18.500524	18.500524	18.578557	3617322.016	1162378.54	299222.8418	96151.29878	0.939124	46.675817	423.230988
4	26	16.822701	16.861369	16.716871	16.981445	2113196.774	141589.125	300334.283	20563.21073	0.971637	136.083203	423.228729
4	6	18.50874	18.50874	18.42895	18.578557	2876561.326	904894.9406	300691.6111	86604.75726	0.957796	18.230075	547.468201
4	4	73.313002	73.313002	73.235752	73.313002	3808964.961	1709589.3	301601.9578	135368.9218	0.96785	24.630743	695.336914
4	15	14.483484	14.485676	14.435246	14.599693	3020757.549	222266.4522	302022.3449	20487.48918	0.90871	112.569237	503.198059
4	4	55.968069	55.968069	55.920602	55.968069	5835312.216	5205452.467	302283.0977	269654.8597	0.857389	47.172195	560.264648
4	42	17.552637	17.552637	17.300546	17.979252	1509919.805	298245.875	305351.2838	59084.36262	0.985965	12.706515	496.017822
4	3	59.844434	59.844434	59.844434	59.887471	6344443.222	3909083.932	307325.6448	189356.5279	0.931388	15.4645	779.371033
4	7	63.538991	63.534613	63.407654	63.56088	3396580.476	3553617.862	309175.0667	304076.6058	0.995904	121.30792	522.268982
4	5	41.918229	41.918229	41.910533	41.998583	4763029.2	4729919.762	309706.2252	307553.3518	0.938008	5.104157	684.53125
4	5	47.822438	47.822438	47.750113	47.85034	4195514.192	2101961.018	313920.2081	157274.6534	0.988453	21.19359	506.270386
4	4	42.673599	42.673599	42.65501	42.745298	5292966.24	7583046.188	316344.9643	453216.2812	0.987845	10.999278	427.981262
4	20	16.005784	15.968632	15.879881	16.086279	2358717.351	151726.5489	318041.7187	20040.17842	0.990523	234.499566	481.486298
4	3	18.07707	18.07707	18.07707	18.151009	3988227.707	1566468.07	319578.0362	125521.6167	0.867302	40.918924	461.450714
4	3	66.898667	66.898667	66.898667	66.970506	3845684.556	3740938.284	320391.7662	311665.1422	0.782894	5.568618	790.14856
4	5	59.701121	59.701121	59.676146	59.783328	4517344.971	3900988.749	323209.1849	279109.8315	0.785093	20.077652	708.579529
4	4	37.285921	37.285921	37.238205	37.302025	7875283.995	10032208.91	328669.5889	418687.3744	0.82693	21.308119	654.301025
4	3	72.05558	72.05558	71.972996	72.05558	5021821.258	2672603.117	329384.3635	175297.6921	1	35.791661	785.892883
4	3	66.999497	66.999497	66.970506	66.999497	13911407.13	9194585.018	331295.3507	218965.863	0.989788	4.526272	1090.188232
4	3	65.708507	65.708507	65.708507	65.744109	9790232.067	8827982.026	331366.7434	298797.7849	0.988594	24.8762	791.396606
4	3	61.397305	61.397305	61.397305	61.461112	5563264.514	5283252.15	331897.4946	315192.3026	0.968215	6.681994	732.610413
4	3	41.081464	41.081464	41.081464	41.124235	8257900.493	4634063.128	336255.2526	188695.428	0.878658	33.531852	534.03064
4	25	17.28064	17.283031	17.015243	17.314113	2645213.263	273240.6436	337439.3885	31202.09173	1	48.990551	509.723053
4	25	17.28064	17.283031	17.015243	17.314113	2645213.263	273240.6436	337439.3885	31202.09173	1	48.990551	509.723053
4	19	17.140303	17.274551	17.060665	17.276826	2009147.465	198025.8843	340538.1283	30142.00469	0.965606	76.146324	453.469574
4	6	51.575783	51.575783	51.485105	51.593918	5749347.381	5074871.827	341382.5715	274740.4295	0.994922	93.722028	509.267548
4	4	47.750113	47.750113	47.723291	47.797452	4333697.217	2549233.657	341682.8216	200989.8951	1	20.586109	531.450073
4	6	43.327403	43.327403	43.267712	43.361961	5056524.467	3490776.332	342663.6289	235969.8657	0.947099	8.581829	693.555481
4	3	19.278913	19.278913	19.237561	19.315467	5034083.566	1273806.57	346111.0869	87578.71633	0.835309	41.636439	531.256348
4	3	57.475229	57.475229	57.467448	57.493146	13187710.9	12143380.2	348230.7698	320654.4842	0.908366	14.924027	677.813843
4	3	50.442548	50.442548	50.442548	50.499762	5206530.423	5040203.701	349182.8912	338027.9683	0.885695	4.787086	708.613159
4	4	61.08482	61.08482	61.036473	61.105284	5147734.749	4178356.127	350638.5265	284609.1936	1	22.973076	564.768616
4	3	39.043552	39.043552	39.035225	39.074298	9481423.555	9734521.104	351779.5992	361170.0197	0.922077	8.691117	646.784241
4	3	73.321391	73.321391	73.321391	73.380755	6279492.337	2776079.724	361780.8722	159938.4934	0.837284	19.632818	695.087585
4	3	60.448516	60.448516	60.448516	60.512223	6048885.851	4373742.481	365540.3265	264309.7083	0.958648	8.455275	732.368958
4	4	59.32523	59.32523	59.32523	59.370424	8718832.141	6660681.544	366640.0678	280091.7248	0.903377	11.057467	696.066223
4	5	49.670285	49.670285	49.670285	49.74973	6665734.923	5419296.685	367490.3808	298772.6673	1	26.752748	696.348511
4	4	55.11991	55.11991	55.11991	55.183466	7250016.554	15726717.04	367850.4095	797940.1508	0.998622	34.225823	844.42395
4	6	37.876379	37.876379	37.805297	37.87883	6868657.346	5150665.006	368947.5203	259031.2379	0.918042	25.452447	499.987701
4	5	61.105284	61.105284	61.105284	61.166646	7701242.53	8343708.049	374739.8117	406001.9628	1	14.791276	787.406799
4	6	37.404851	37.404851	37.363316	37.428897	10262555.45	10787581.49	376361.0539	403098.5999	0.932378	49.717031	654.804443
4	5	61.355034	61.355034	61.287728	61.388938	4832316.602	4832316.602	377287.8671	377287.8671	0.976671	6.429186	635.061523
4	3	60.599654	60.599654	60.574992	60.621526	7044496.802	4690077.764	380793.5566	253524.3386	0.978893	12.94629	695.346741
4	3	52.629746	52.629746	52.582036	52.629746	11752913.35	14403080.08	382570.5592	468836.4696	1	3.140219	1135.067749
4	7	41.512976	41.512976	41.510498	41.59723	5391065.245	4372783.969	384980.1587	312810.4734	0.895962	8.546191	647.033386
4	6	73.636967	73.636967	73.563795	73.651601	5962583.587	1670617.168	385851.5725	110339.1672	0.811938	32.514343	755.389954
4	3	43.876156	43.876156	43.823945	43.876156	7260329.177	7174238.317	387160.606	382569.7688	0.855401	5.344672	725.848816
4	3	31.865139	31.865139	31.847025	31.879683	13938941.82	14719051.55	389467.8133	411264.8504	1	22.765659	699.269409
4	3	56.055091	56.055091	56.002512	56.055091	7795821.818	8267043.285	390028.375	413603.7911	0.853717	9.724171	637.332336
4	3	65.259457	65.259457	65.248589	65.271428	17234184.93	43741586.11	391144.9435	992753.6638	0.951336	9.853082	738.102356
4	11	17.463828	17.463828	17.369787	17.554511	3498359.728	881122.8092	392747.5637	95623.7263	1	61.870434	380.722656
4	7	73.326826	73.330378	73.227365	73.351691	5186916.793	2458372.584	393145.0474	162302.6772	0.936873	8.338279	701.840271
4	4	64.606284	64.606284	64.596078	64.624016	14525345.5	18156681.87	393973.8429	492467.3037	0.920793	16.85339	781.116455
4	3	41.047265	41.047265	41.013248	41.091827	4959582.081	2450386.404	394057.4639	194692.4229	1	19.643244	493.768707
4	4	67.064976	67.064976	67.057276	67.127086	9244290.856	9036452.45	394576.662	385705.437	0.941399	35.959476	729.358765
4	4	57.511864	57.511864	57.467448	57.511864	10624311.08	9782975.213	395195.416	363900.0147	0.979007	9.284248	636.310608
4	7	31.77424	31.77424	31.732084	31.79915	14192621.18	14375537.5	399030.0974	414010.5167	1	250.63711	472.755737
4	3	59.333262	59.333262	59.333262	59.370424	8730650.66	6847569.145	400180.5495	313867.0976	0.872044	47.36589	450.252014
4	5	27.275079	27.275079	27.260558	27.330172	6672076.621	4307344.494	400575.6268	258602.7287	0.929367	28.823617	453.680206
4	3	62.787821	62.787821	62.758223	62.787821	11904055.66	11188022.24	401484.0085	377334.5945	0.7878	18.631238	635.309692
4	6	61.737247	61.737247	61.733445	61.847507	6900923.844	7837538.182	402012.8053	393481.9522	0.97404	6.321176	732.611511
4	5	60.655991	60.655991	60.547231	60.655991	5878897.975	3953529.237	402196.588	270475.1769	0.992141	3.573951	732.612976
4	3	67.029161	67.029161	67.029161	67.094253	5883556.888	4275840.762	404385.5084	293884.8171	0.933369	9.556045	705.316589
4	3	31.932668	31.932668	31.923524	31.95867	11392623.37	11082318.46	404418.2426	393402.9598	0.973001	35.612824	462.963196
4	3	67.627139	67.627139	67.627139	67.667814	9356211.666	16443254.25	405363.0199	712413.0402	0.938525	54.934824	824.397644
4	22	14.505276	14.503309	14.38332	14.599693	3260288.189	237192.7636	406315.4263	26698.38614	0.976596	145.531228	482.226013
4	4	73.380755	73.380755	73.313002	73.380755	12193305.69	4172931.449	406971.9422	139278.5565	0.884444	27.300443	703.888672
4	6	59.360468	59.360468	59.333262	59.449859	8453296.384	6860174.535	408512.9282	326652.0415	0.971358	212.806804	592.855164
4	6	49.147573	49.147573	49.06943	49.199668	11330350.97	9274692.796	411968.155	340965.9422	1	14.579231	548.273865
4	7	73.635273	73.635273	73.537306	73.651601	5948256.99	1677674.904	414449.7184	118163.3807	0.911764	32.514343	755.398315
4	8	51.425401	51.425401	51.329477	51.461786	4045475.778	2483602.058	416812.2927	253310.8783	1	8.572398	699.831726
4	7	49.404528	49.448043	49.30009	49.452395	4486307.139	4893519.268	418431.2447	479679.0172	0.999389	15.823917	434.529297
4	3	61.455048	61.455048	61.421148	61.461112	7975426.963	7391498.576	422274.5017	391357.2768	0.867629	24.711663	564.766541
4	5	31.584129	31.584129	31.57644	31.63976	13924621.6	19420671.69	428882.7022	598162.7645	1	9.39982	925.026306
4	4	59.988787	59.988787	59.943722	59.988787	10484684.58	7521294.53	431590.7222	309605.97	0.96148	21.450364	653.315552
4	4	61.22164	61.22164	61.202246	61.24335	9730931.016	11197849.27	432380.1316	497560.5657	0.823454	27.861402	505.266998
4	4	54.594492	54.594492	54.532122	54.612552	6756288.36	7449050.011	435877.1794	480570.2089	0.991179	7.977873	699.334167
4	4	49.864877	49.864877	49.801665	49.864877	11773897.78	9634940.904	438022.2098	358446.9802	1	83.857493	696.347717
4	6	66.827983	66.827983	66.824778	66.920915	8748758.355	9106054.814	438968.315	390837.5168	0.942619	9.743715	729.110535
4	4	74.564398	74.564398	74.544401	74.599879	9071744.71	4522305.439	439518.3714	219101.88	0.942931	29.101867	649.07135
4	7	51.376863	51.376863	51.307584	51.38841	12720423.23	7623562.122	440012.6058	268839.6679	0.974846	96.197054	509.768433
4	4	60.875368	60.875368	60.833731	60.90968	7408570.862	8186266.145	440959.8348	487248.4362	0.895068	12.757173	608.339355
4	3	37.428897	37.428897	37.428897	37.494757	10418074.96	10428503.46	441935.7833	442378.1614	0.944822	7.330997	602.049683
4	3	68.168665	68.168665	68.135393	68.168665	13527567.92	21575068.46	445428.6908	710412.5849	0.914384	16.18753	900.465332
4	3	49.368221	49.368221	49.368221	49.418091	7734531.211	8141611.801	446588.3156	470092.9638	0.938651	9.577442	642.55426
4	4	55.082044	55.082044	55.044719	55.107891	8395647.488	14525341.68	446857.5775	773109.9957	0.848912	44.629315	579.29425
4	7	19.110049	19.105852	19.038707	19.185587	3697856.128	914859.4201	447345.8815	105731.6092	0.970632	71.207237	386.470398
4	5	40.563894	40.563894	40.563894	40.625075	7625641.946	3982058.458	447704.7114	233788.361	0.911154	16.85838	677.040771
4	4	62.538669	62.538669	62.538669	62.629078	8750053.163	9842579.486	448261.1661	504230.783	0.979869	8.176178	691.344482
4	5	54.28622	54.28622	54.272501	54.330805	7718154.447	10089090.78	453054.9531	592228.6969	0.988277	6.561473	699.581726
4	3	40.153944	40.153944	40.140179	40.169667	16084549.26	15217170.54	453988.9619	429507.0595	0.862182	27.277898	624.282654
4	11	47.654874	47.651215	47.570715	47.771965	5014155.761	3856358.751	456181.6612	304729.3235	0.967355	16.056737	690.353943
4	3	60.512223	60.512223	60.484559	60.547231	6746409.902	4185117.805	457071.4272	283543.069	0.977309	22.434369	591.580017
4	3	49.707116	49.707116	49.670285	49.707116	12619934.19	10260109.09	459088.852	373242.9691	0.98423	119.081651	1380.70105
4	3	71.972996	71.972996	71.972996	72.05558	6879455.167	3661232.127	463504.4123	246676.1108	1	15.621752	785.386047
4	4	48.294129	48.294129	48.281988	48.319579	12401610.79	17895542.26	465014.9132	671017.1907	1	10.2093	788.1203
4	4	67.094253	67.094253	67.057276	67.118708	9619908.224	9403624.853	468307.4458	457778.5394	0.969803	19.385907	663.323914
4	11	37.338933	37.338933	37.302025	37.428897	6807938.216	8127650.803	470932.6762	545979.6631	0.963851	74.053147	654.303162
4	4	41.047265	41.047265	40.96108	41.047265	6657117.044	3234750.75	470958.3402	228842.7309	0.979712	39.353248	534.282104
4	3	57.258744	57.258744	57.258744	57.309731	7798514.616	8792011.969	471476.3538	531540.4214	0.794669	9.125995	738.874023
4	6	73.255916	73.246562	73.181087	73.321391	4474921.225	2010504.339	471903.419	188998.8188	0.948529	10.874832	758.374207
4	3	62.843772	62.843772	62.843772	62.899621	6643581.039	6297233.212	474032.4707	449319.8774	0.852033	7.646559	691.589966
4	3	19.353062	19.353062	19.315467	19.391393	7770966.029	2233678.077	474175.3318	136296.4449	0.846189	58.85	482.718597
4	4	62.567029	62.567029	62.567029	62.629078	8450460.009	10181277.12	475401.6721	572773.0989	0.951345	8.212545	691.336426
4	3	37.695942	37.695942	37.635895	37.695942	9370387.916	6982405.302	476060.5782	354739.626	0.99661	13.441518	601.805908
4	7	61.532091	61.532091	61.528924	61.639755	11512641.18	17105454.05	488702.1287	729335.1863	0.977661	6.409005	732.610474
4	8	27.232413	27.232413	27.191675	27.30031	6838883.489	4650427.213	493075.2453	324777.237	0.99902	24.653586	466.97934
4	6	59.11611	59.11611	59.04375	59.138132	9342039.545	6313962.509	493551.7321	321257.4379	1	13.741056	813.111572
4	22	15.472301	15.4761	15.392512	15.601483	4385098.1	305957.6567	494250.2841	34391.66091	0.966335	157.605611	500.462067
4	4	27.357478	27.357478	27.30031	27.366447	7597436.969	4516906.64	494979.4697	294280.303	0.912456	26.966787	498.705627
4	9	48.978677	48.978677	48.890219	49.04332	7214728.925	6319003.637	495513.5788	387418.6073	0.973449	7.357335	694.601013
4	5	40.625075	40.625075	40.605842	40.691708	5699857.05	3409005.413	497401.3452	297488.8428	0.905113	9.540818	748.623413
4	10	17.489432	17.489432	17.38206	17.531188	4646465.643	1345752.174	499656.3277	127969.2016	0.99104	85.328888	384.225952
4	7	73.179519	73.174627	73.150166	73.321391	4427344.693	2212922.795	499802.0872	200751.5598	0.92123	20.10819	777.393188
4	3	67.029161	67.029161	66.978201	67.029161	9632830.787	8128971.128	500427.6405	422301.8064	0.921646	12.648561	733.591553
4	4	61.311541	61.311541	61.311541	61.355034	10110680.96	9844869.484	501350.4302	488169.8444	0.949918	10.86231	729.617859
4	4	26.850522	26.850522	26.850522	26.889212	13356919.28	12436610.13	502063.5752	467470.7404	1	47.725587	445.932465
4	6	65.77392	65.770286	65.708507	65.817529	6845684.08	6352315.035	504784.8006	453365.3315	0.89251	15.536205	678.34729
4	3	60.784992	60.784992	60.776033	60.812246	14427155.29	13885616.25	507441.7955	488394.4133	0.871789	14.037222	703.827698
4	4	47.570715	47.570715	47.552444	47.631935	7988928.429	9078327.761	513104.7035	583073.5267	0.864522	6.12306	716.64032
4	4	60.05854	60.05854	60.03473	60.134502	9165316.535	8132490.271	514097.2545	456164.3785	1	45.407679	687.814697
4	3	38.975732	38.975732	38.966588	39.009051	15625197	12028635.11	516546.8112	397649.5852	0.964855	14.167215	646.530334
4	5	47.750113	47.750113	47.750113	47.85034	6162748.427	3087549.312	518737.7813	259888.668	0.976217	47.418899	410.221985
4	3	55.066013	55.066013	55.066013	55.107891	11275378.08	21517897.1	519112.4948	990672.7001	0.883437	30.297848	579.796631
4	20	17.737271	17.651662	17.649574	17.858377	3191587.939	516659.0766	519383.0851	78197.90245	0.97379	71.64362	442.96698
4	4	66.920915	66.920915	66.898667	66.978201	7406079.913	7204357.892	519482.2066	505332.8858	1	15.80545	663.322998
4	5	49.130646	49.130646	49.130646	49.233891	6069505.032	4962800.517	525299.9182	429517.5128	0.984634	23.698529	434.529449
4	3	66.529789	66.529789	66.504456	66.55571	11911022.36	14472688.17	526912.1015	640233.4162	0.858742	4.761463	781.899536
4	6	40.843636	40.843636	40.81479	40.938414	6512758.036	3763924.422	528115.24	289619.1338	1	16.730431	663.305969
4	4	59.867142	59.867142	59.833915	59.887471	10165098.22	7741887.445	530358.6686	403928.9175	0.923024	17.558191	690.842041
4	3	67.057276	67.057276	66.999497	67.057276	8636120.984	5707945.132	533500.7095	352611.1762	0.972354	5.100721	886.185791
4	3	64.97955	64.97955	64.940335	64.97955	17010612.67	19221031.26	535341.2516	604905.369	0.949323	4.917961	1165.759766
4	20	17.650239	17.650239	17.607662	17.844199	3242618.16	604215.9385	537014.5327	85330.94222	0.98277	64.849126	478.226135
4	5	41.538518	41.538518	41.510498	41.588276	6788638.24	5501327.585	537876.2094	435880.2346	0.751686	6.625642	992.936279
4	5	69.224484	69.224484	69.145066	69.224484	8404223.828	4150233.989	543541.9036	268415.7548	0.975796	27.378921	766.830688
4	6	52.291463	52.291463	52.273214	52.364457	9211025.993	16091159.56	545096.9216	959364.7675	0.986769	8.834364	458.975708
4	6	67.025015	67.029268	66.999497	67.127086	6095556.797	4395679.458	545908.0434	391870.1237	0.91793	17.860286	1172.497681
4	8	51.631344	51.634359	51.561996	51.682601	5469941.875	6464885.66	554110.536	586581.5168	0.912961	8.823352	636.564026
4	51	15.882694	15.882694	15.626862	16.086279	2078051.612	141889.7733	557868.2498	35451.03589	0.975638	66.060314	554.768494
4	5	65.708507	65.708507	65.708507	65.817529	6463839.369	5828529.638	558246.9055	503378.6343	1	9.109252	781.895752
4	7	37.343414	37.345626	37.285921	37.363316	9381934.897	11329735.17	560424.2059	675434.044	0.964718	34.988959	654.805603
4	4	47.685839	47.685839	47.685839	47.797452	6986928.442	4633241.672	566336.0638	375554.419	1	10.403132	716.639893
4	5	21.593545	21.593545	21.551127	21.631484	9116766.664	4153424.448	569014.2666	259232.0121	1	73.344337	405.697113
4	9	19.092846	19.092846	19.050963	19.185587	5714307.339	1394180.992	569688.5876	132440.3302	0.959372	47.842863	552.97406
4	5	60.92054	60.92054	60.896045	60.957234	9769782.717	13531555.01	571824.6475	792000.8968	0.980175	15.03577	603.110596
4	5	21.317802	21.317802	21.253253	21.317802	10959448.02	6777642.559	573720.069	354805.2375	0.965093	32.582257	493.98819
4	5	56.143098	56.143098	56.072893	56.143098	13555821.55	13610262.6	576379.6233	578694.4009	0.926887	10.100509	800.394592
4	4	41.013248	41.013248	40.980753	41.081464	6630347.559	3419467.539	577923.7536	298052.4773	0.90058	26.301932	489.265625
4	6	70.220508	70.220508	70.197848	70.294962	9163103.288	9349284.848	578831.2581	589642.1499	1	14.337654	781.902832
4	9	17.428126	17.425567	17.38206	17.497226	7635644.21	2413130.303	585462.4753	150342.7328	0.989185	142.718961	363.691986
4	3	19.391393	19.391393	19.353062	19.424087	7540749.389	1986498.785	586420.9088	154483.9064	0.974677	67.343353	468.244293
4	4	66.898667	66.898667	66.845645	66.898667	14469073.65	11715849.11	586701.6873	475062.095	0.648808	7.931166	1177.345215
4	7	18.119822	18.119822	18.07707	18.165088	8368258.105	3303121.262	587078.4724	223914.4668	0.92371	136.363872	347.424377
4	4	66.945554	66.945554	66.845645	66.945554	6134437.236	4967155.657	587220.1717	475481.9204	0.949987	5.292066	753.628174
4	4	63.889641	63.889641	63.845071	63.933066	7081385.34	3869609.475	587290.1737	320923.5922	0.749251	19.558084	709.602417
4	8	51.431681	51.431681	51.372633	51.485105	6890681.73	4335565.408	588306.7219	347578.5544	0.943585	6.936038	839.620117
4	5	61.455048	61.455048	61.455048	61.510928	12073948.76	11745086.34	594175.4545	577991.6872	0.899794	40.620959	483.763611
4	3	55.257179	55.257179	55.201272	55.257179	12080118.14	22879011.63	594190.1742	1125360.178	0.974858	9.455954	719.341003
4	4	59.253927	59.253927	59.195596	59.269962	8806191.16	6651201.782	596393.5151	450448.2742	0.979627	230.281248	869.451477
4	4	67.118708	67.118708	67.064976	67.127086	13604714.97	9621439.156	598077.4552	422968.4973	0.884461	13.425973	909.699341
4	14	17.540479	17.552273	17.443178	17.649574	3740660.982	702267.8075	598387.8046	118580.6081	0.991621	80.021168	442.966919
4	3	49.764369	49.764369	49.764369	49.801665	13828569.85	11080584.81	600422.6303	481107.8769	0.833727	14.812802	1177.824463
4	4	73.563795	73.563795	73.500406	73.579812	17425892	5119239.718	600436.4356	176391.4323	0.977676	224.358827	1289.139038
4	4	26.926524	26.926524	26.896912	26.94584	11690808.13	10273117.86	602153.0723	529132.7525	0.929198	46.879375	413.958679
4	3	19.391393	19.391393	19.353062	19.424087	10356371.52	2728232.75	603970.5396	159107.0968	0.936468	77.488301	457.733429
4	4	73.519454	73.519454	73.436247	73.519454	9900978.463	3687515.256	604589.5407	225173.0133	0.919701	8.165372	973.239563
4	3	73.181087	73.181087	73.181087	73.235752	9285413.2	4190168.411	604980.0985	273005.4596	0.85209	8.966559	1263.584351
4	3	66.802064	66.802064	66.784224	66.824778	13231907.7	16581337.97	606882.9401	760504.9374	0.848543	15.614115	663.32196
4	3	60.23228	60.23228	60.23228	60.273459	24918543.42	32152959.26	607413.1074	783758.8483	0.983465	17.268685	699.826233
4	14	40.832287	40.832287	40.596296	40.846589	7408618.629	4424004.653	613706.6579	409025.3111	0.995222	7.893773	634.297485
4	4	56.211333	56.211333	56.211333	56.307563	6148897.567	7083983.373	614726.906	708210.7212	0.980644	5.689599	667.085632
4	11	51.326516	51.21992	51.166622	51.329477	6720139.633	4883534.655	614813.5831	441795.96	1	226.321935	607.806335
4	4	69.61671	69.61671	69.596181	69.650218	13187226.87	14164583.1	630914.865	677674.3985	1	11.429745	762.097229
4	3	72.876477	72.876477	72.876477	72.909876	15207785.35	19673719.72	632104.2204	817728.6163	0.850192	13.010943	753.828491
4	8	31.767564	31.767564	31.744305	31.828883	12933499.05	13494370.95	636759.2378	674118.3813	0.902214	10.111064	924.53064
4	3	23.769466	23.769466	23.731402	23.769466	17119293.09	22978916.9	636871.5991	854861.2068	0.922494	82.623546	305.921539
4	4	49.67977	49.67977	49.67977	49.74973	9152336.3	7286891.959	641101.454	510431.0939	0.992755	10.491494	690.350037
4	5	71.078677	71.078677	71.016986	71.078677	18862440.85	26907904.22	641872.4581	915652.5794	0.973641	8.909927	749.876465
4	17	17.357815	17.42419	17.185239	17.467334	3424226.793	946066.9856	645422.1139	127543.5085	0.977477	60.651038	464.24411
4	3	66.970506	66.970506	66.920915	66.999497	7340485.779	4473178.415	648054.6957	394914.5007	0.955443	10.027456	794.624329
4	4	69.587781	69.587781	69.499605	69.587781	9086154.843	9625164.028	648432.6139	686898.9554	0.788879	8.205371	841.673401
4	8	50.298516	50.298516	50.285012	50.393047	10500722.04	17335447.58	649684.5843	955305.1883	0.989545	6.476947	690.346313
4	5	18.500524	18.500524	18.472683	18.616673	8017638.935	2518102.681	650048.9003	204161.0868	0.984887	44.19586	505.724335
4	3	61.797217	61.797217	61.725753	61.797217	14939622.6	18421236.25	651606.2871	803460.28	0.974541	14.550981	754.12262
4	31	17.057187	17.08822	16.850301	17.170975	4058839.374	302312.9144	658859.122	50007.60313	0.988404	140.431164	483.730621
4	5	62.907532	62.907532	62.823289	62.930865	7196857.942	6357648.359	661347.1626	584228.9422	0.985094	6.131701	694.84729
