charge	Scan_Num	RT	RT_Calibrated	RTbegin	RTend	MaxInt	MaxInt_calibrated	SA	SACalibrated	goodness_fit	S/N	m/z
4	3	66.828456	66.828456	66.828456	66.86681	5245758.5	2874388.219	241380.6145	132263.3504	0.991626	33.391969	1172.999634
4	4	73.082091	73.082091	73.035701	73.100739	4362423.657	2025266.322	292102.6166	135609.3856	0.920199	28.941155	483.00354
4	4	60.774466	60.774466	60.700917	60.774466	8627010.133	4576663.201	257013.647	136346.7623	1	22.802324	591.579834
4	5	18.096048	18.096048	18.096048	18.203383	6123476.946	1254553.769	667990.7542	136855.3071	0.968668	76.272758	464.245148
4	5	17.149605	17.149605	17.082885	17.224107	7323326.899	1509653.04	671177.2119	138358.5265	0.980867	72.850857	519.450134
4	3	73.83374	73.83374	73.790501	73.849846	5941533.135	2834700.923	292553.8339	139577.2108	0.901405	3.037092	1004.769836
4	3	43.514274	43.514274	43.449197	43.514274	4629628.011	2724913.485	238401.1466	140318.5089	0.910018	4.799112	684.531738
4	3	60.798641	60.798641	60.774466	60.806343	6640539.665	4224261.873	222131.2644	141304.8756	0.97194	5.739152	805.389282
4	4	60.473021	60.473021	60.473021	60.523798	4100445.601	2523351.139	231061.6435	142191.7806	0.999828	8.527536	634.805664
4	3	48.111309	48.111309	48.111309	48.153563	4609128.062	2969799.009	223269.2328	143859.0418	0.892151	6.100678	704.336914
4	3	75.715359	75.715359	75.685901	75.723759	33090318.26	6566842.283	729435.2711	144757.9423	0.918636	41.301666	862.75531
4	9	17.244828	17.244828	17.118522	17.355345	4175645.765	1232928.485	575063.3744	145144.4154	0.887363	43.612843	478.228088
4	9	45.694681	45.694681	45.593525	45.69698	4160485.872	4128187.72	178110.2066	153079.3126	0.991858	9.277303	533.775574
4	3	49.521871	49.521871	49.521871	49.56182	3682310.236	3202008.901	178344.5974	155082.2587	0.899536	4.038755	720.582947
4	4	73.007383	73.007383	72.88718	73.007383	5321499.515	2043586.603	406216.5385	155997.1346	0.949354	33.462156	695.343811
4	4	59.341296	59.341296	59.341296	59.422602	4438306.876	2348310.516	295628.872	156417.3926	0.992313	42.226347	648.820007
4	5	18.070622	18.070622	17.979068	18.070622	12996121.4	2379806.152	860785.6787	157624.1858	0.983049	220.294757	442.966858
4	6	48.174783	48.174783	48.111309	48.230323	3816715.391	2219068.717	278723.0635	159627.0045	1	22.99386	690.854004
4	3	69.276485	69.276485	69.243663	69.276485	9270550.371	6358402.175	233037.6326	159833.7672	0.702227	17.222923	822.666748
4	3	73.007383	73.007383	72.967525	73.035701	3531160.613	2347846.152	242925.4347	161519.571	0.922206	12.455987	758.376892
4	5	66.828456	66.828456	66.79725	66.86681	6053041.974	2812751.847	349289.6642	162309.3235	0.891481	8.827938	733.593933
4	4	49.139158	49.139158	49.112077	49.153493	7212410.156	4726350.037	247695.6654	162316.9498	0.910229	45.813622	695.09729
4	4	40.887555	40.887555	40.887555	40.993904	2212995.632	1465560.021	247875.5181	164155.9722	0.976429	4.057414	646.781555
4	4	18.278632	18.278632	18.241201	18.328848	8971087.584	2298510.783	644994.5719	165256.1035	0.983802	87.833633	457.734863
4	9	18.048845	18.048845	17.956025	18.130063	8356539.046	1511116.115	875290.2097	165611.1434	0.989773	103.05391	486.742004
4	3	59.918028	59.918028	59.886828	59.918028	7808988.079	7022471.294	184602.0324	166009.0219	0.7932	12.274377	673.104553
4	3	45.066846	45.066846	45.066846	45.093082	9540455.011	8712744.303	182234.8313	166424.5034	0.857895	25.409258	723.534302
4	12	59.259876	59.259876	59.17145	59.436727	3657284.451	2378562.067	302452.3863	166499.5525	0.972057	6.071386	592.35437
4	3	63.914084	63.914084	63.914084	63.981535	6373789.958	2488789.519	428813.8517	167440.0046	1	20.121346	635.309937
4	3	41.095201	41.095201	41.062614	41.127182	4480824.549	2368300.501	318757.8586	168476.6695	0.929704	15.181325	500.235016
4	10	18.281461	18.281461	18.096048	18.360923	5818673.044	1408245.223	678365.4389	169729.4479	0.994162	344.365702	437.232025
4	3	49.139158	49.139158	49.112077	49.161451	5563915.4	3646078.244	259620.2937	170131.254	0.917456	19.816806	682.858032
4	7	43.146926	43.146926	43.143419	43.266168	2266650.234	1961163.359	215536.109	171116.1342	0.996619	10.310926	427.983765
4	6	40.851319	40.777892	40.77527	40.853941	4086310.349	2982981.32	244643.7553	174560.5393	0.954092	6.095637	676.53656
4	3	69.048852	69.048852	69.048852	69.07145	11101299.19	6376392.411	304126.7784	174685.1111	0.960124	17.066014	701.567322
4	4	37.652729	37.652729	37.613763	37.661086	7331393.745	4086618.587	316014.218	176150.6232	0.936152	55.529971	481.761414
4	5	71.180798	71.180798	71.108843	71.249485	5965225.635	2693104.124	391320.9798	176668.6139	1	23.365004	475.504456
4	3	59.01002	59.01002	58.9948	59.019118	8092520.063	6302585.719	227348.6352	177062.8	0.80149	9.664696	786.147949
4	3	49.483363	49.483363	49.469815	49.521871	4551961.438	3844562.026	210647.8097	177912.0014	1	8.714856	639.824463
4	3	38.953636	38.953636	38.944386	38.969404	8431410.146	6571636.903	230547.4149	179694.01	0.934003	16.175775	602.549011
4	3	55.287089	55.287089	55.258481	55.287089	7852459.158	9348165.664	151679.7117	180571.0853	0.983225	6.615515	699.576782
4	3	41.095201	41.095201	41.030222	41.095201	10255636.22	4152079.443	451767.4541	182901.8033	0.98113	60.362864	534.281921
4	5	66.79725	66.79725	66.79725	66.86681	7616763.269	3539388.136	395079.0277	183586.9088	0.945229	15.338599	781.900024
4	4	40.89653	40.89653	40.89653	40.98619	3386644.412	2308551.065	270294.5403	184249.8571	0.892708	11.536365	819.874451
4	3	48.208558	48.208558	48.208558	48.263141	5722567.906	2933146.031	359527.9166	184278.7886	0.909418	19.360779	700.854431
4	6	74.066154	74.03483	73.975314	74.069286	7651982.905	4290447.238	497528.3562	186436.4273	0.915073	21.802888	703.124207
4	4	17.118522	17.118522	17.082885	17.185326	10295527.49	2122351.575	906342.4702	186836.2132	0.933445	223.84314	386.223938
4	4	42.018961	42.018961	41.946572	42.018961	4236244.414	3782361.084	209398.4833	186962.9315	0.957522	6.963034	733.62738
4	6	59.566843	59.566843	59.498561	59.626589	3931330.914	2482770.573	324112.5278	188774.6747	0.929991	42.194754	633.319153
4	3	18.130063	18.130063	18.121648	18.166621	17018683.35	3984706.942	816754.4789	191232.6104	0.986444	239.108962	442.966766
4	3	66.805652	66.805652	66.758732	66.828456	5795866.019	2617825.664	425024.1727	191971.171	0.992676	10.961131	700.619324
4	3	49.709208	49.709208	49.644199	49.709208	5474377.051	3642300.1	292891.8198	194871.4702	1	4.053153	648.81311
4	6	59.197963	59.197963	59.114782	59.214599	5585850.959	3450630.315	321870.4081	197940.6679	0.971941	6.519627	619.558472
4	7	49.137557	49.137557	49.112077	49.193149	4873383.508	3309294.996	314213.0839	206597.3573	0.992045	4.904026	741.104797
4	3	63.981535	63.981535	63.914084	63.981535	7321168.945	2858714.934	534376.4022	208659.2746	0.940979	28.00329	695.597351
4	5	17.185326	17.185326	17.118522	17.248775	11211834.52	2268224.665	1037363.316	209865.1256	0.930116	80.620016	620.009583
4	3	66.828456	66.828456	66.828456	66.86681	8440087.827	4624705.659	386720.8025	211901.8096	0.912514	6.625228	886.187012
4	3	43.997263	43.997263	43.969849	44.022656	5279124.379	3842157.481	291929.9968	212467.2466	0.971627	10.230833	569.807434
4	3	71.288312	71.288312	71.210273	71.288312	8701870.126	2824365.507	657074.7454	213266.7138	0.930108	10.403624	816.684143
4	3	49.68883	49.68883	49.673401	49.718167	6101365.169	4184749.773	311520.9227	213663.1843	0.990332	6.036332	753.399414
4	3	34.767228	34.767228	34.747157	34.788223	6477802.127	5203053.918	269924.5312	216806.8524	1	19.391803	520.774475
4	6	59.253816	59.253816	59.205102	59.265995	7899206.833	4993490.99	375562.5714	216815.9724	0.944782	26.793212	619.805054
4	4	48.253845	48.253845	48.253845	48.332284	6553916.678	3548411.845	401614.7229	217441.6475	0.89642	16.104514	589.272217
4	4	20.113354	20.113354	20.113354	20.197008	3051442.735	2316964.871	288116.8257	218767.5214	0.971261	7.384359	540.263428
4	19	75.200805	75.276209	75.12868	75.440131	4289566.231	1410623.607	877519.9245	218911.0505	1	51.535651	564.766357
4	3	61.064134	61.064134	60.999453	61.064134	4437249.571	3835133.597	253881.7341	219431.058	0.959328	5.50388	732.608765
4	16	15.060465	15.057899	14.986051	15.191332	20982562.93	2229132.567	2279433.71	220729.4095	1	540.528712	487.478882
4	3	59.813938	59.813938	59.813938	59.855168	5514446.729	4954579.272	245999.9846	221024.2449	0.965499	6.412354	807.910156
4	8	30.074176	30.074176	30.071649	30.172711	4577919.552	4565986.16	242514.9074	226489.357	0.952633	167.128916	391.715424
4	3	20.189301	20.189301	20.189301	20.261917	4527226.319	2670929.981	392039.3731	231291.6656	0.503217	21.374984	539.234741
4	5	40.943365	40.943365	40.89653	41.030222	3441985.486	2346275.042	340052.2012	231801.0915	1	7.270251	634.294312
4	8	75.602148	75.602148	75.47236	75.664639	19501850.58	6136720.632	993383.3248	232795.708	0.989135	113.140666	707.332703
4	4	59.984713	59.984713	59.936195	59.984713	6406946.875	5080846.055	294860.0954	233830.3691	0.802589	22.023656	673.354309
4	3	41.095201	41.095201	41.095201	41.158963	4618210.247	2958494.713	366338.2263	234681.7593	0.847868	27.091371	443.46106
4	3	51.826215	51.826215	51.812128	51.871625	5051320.606	4502068.276	263882.6872	235189.5608	0.976835	8.742642	636.564758
4	4	65.527619	65.527619	65.518669	65.596083	4356632.173	3443978.002	302124.9097	238833.9207	0.940716	2.85562	785.649475
4	5	59.283274	59.283274	59.257212	59.330626	5635861.516	3631354.069	377366.8145	243148.7207	0.87731	10.664629	696.066345
4	7	17.823949	17.795124	17.792241	17.89313	8040599.82	3316643.938	645523.5053	245556.8736	0.867215	53.733951	533.212219
4	6	48.208352	48.208352	48.153563	48.263141	8068756.621	4136742.505	461903.6221	246433.8448	1	9.5762	716.640686
4	7	49.469933	49.469933	49.404805	49.503913	4655353.074	3930193.945	287080.4898	252996.8454	0.903699	14.553806	548.27478
4	3	53.866336	53.866336	53.844434	53.866336	16631748.97	25626731.85	164404.968	253320.4438	1	13.048406	691.09729
4	5	54.92869	54.92869	54.92037	54.971054	9106857.912	8131123.136	283777.1023	253372.4127	0.978495	18.835517	555.812927
4	3	45.772319	45.772319	45.750682	45.797846	6938512.883	6633377.518	266399.2222	254683.7689	0.914706	29.829166	533.775085
4	6	49.654125	49.654125	49.589951	49.656338	8295124.17	5631429.865	384320.1314	257022.647	0.91786	12.728522	646.777222
4	3	56.772598	56.772598	56.748704	56.780289	8909576.23	9705420.729	236812.0781	257965.2267	1	28.523414	765.367493
4	4	51.734479	51.734479	51.701231	51.734479	10414368	11623178.57	233586.4618	260699.1762	0.933571	3.397189	829.882935
4	5	18.394033	18.394033	18.318496	18.431537	14655703.57	3825555.616	1014688.463	264862.5588	0.923451	44.382152	668.313538
4	3	66.828456	66.828456	66.828456	66.86681	11503020.72	6303025.053	487764.7443	267268.353	0.895706	8.298606	1090.18396
4	4	65.527619	65.527619	65.518669	65.550623	16756379.83	13246150.07	338169.3303	267327.5338	0.962623	59.878249	695.842529
4	6	60.433595	60.433595	60.388536	60.473021	6997244.566	4159956.337	409178.5336	269534.9527	1	12.662662	703.342102
4	3	57.327419	57.327419	57.27416	57.327419	6505259.251	7537959.734	233432.5318	270489.6082	0.968571	60.708312	736.3573
4	4	18.394033	18.394033	18.360923	18.46878	7530014.568	2801344.705	727086.0903	270493.3372	0.954108	113.72119	347.670746
4	3	20.261917	20.261917	20.230532	20.302038	7205180.537	3582884.404	548520.2061	272759.9235	0.963725	25.809058	554.768921
4	7	30.112074	30.109186	30.071649	30.172711	5275709.444	5151312.336	291867.4999	274128.5755	0.980708	56.904708	392.2164
4	3	67.280183	67.280183	67.280183	67.350466	5092480.649	3923328.697	356055.0844	274310.5427	0.998665	6.986908	733.592896
4	3	43.001422	43.001422	43.001422	43.055941	6134143.088	6498032.933	261556.1794	277072.2239	0.933402	4.280853	684.780396
4	3	54.92037	54.92037	54.92037	54.941686	31780391.29	28375349.36	315692.7679	281868.5428	0.936485	1171.915056	700.080444
4	5	40.908394	40.908394	40.887555	40.943365	8654947.371	5731753.226	428237.7077	283601.131	0.869503	12.253504	642.53363
4	4	64.739291	64.739291	64.702025	64.772078	8341449.844	7401463.925	320814.7193	284662.5726	0.99674	18.762924	960.490356
4	5	60.894573	60.894573	60.806343	60.894573	6507399.92	4292480.158	440607.9804	290638.5095	0.874994	7.424848	833.388611
4	3	68.983923	68.983923	68.935891	68.983923	8255763.338	5364368.64	449660.3213	292176.9469	0.943285	38.390668	514.529785
4	4	51.53292	51.53292	51.504848	51.578041	4538572.449	4402107.128	302395.5938	293303.1948	0.986082	5.353029	788.361816
4	4	71.180798	71.180798	71.129491	71.210273	7977388.035	5081138.876	461828.0009	294157.9624	0.906094	20.378351	644.583008
4	5	48.111309	48.111309	48.111309	48.208558	6069843.739	3910981.79	461610.1044	297429.191	0.989265	19.504145	623.309326
4	4	63.175385	63.175385	63.128827	63.186695	9228785.767	5365573.121	516352.96	300205.2093	0.936307	22.725308	649.052124
4	4	69.766979	69.766979	69.749814	69.790747	10001951.43	8059590.196	374061.4976	301419.4179	0.953808	30.514479	513.058044
4	5	41.499974	41.499974	41.486968	41.559303	6146930.122	4863077.629	382436.1995	302560.2844	0.803121	12.72949	640.547791
4	6	25.881201	25.825433	25.789582	25.909085	4178380.857	3450461.131	331414.925	303659.2011	0.991635	6.350462	609.544434
4	5	66.828456	66.828456	66.828456	66.924043	11849292	6492762.74	555272.1127	304258.6919	0.950906	59.169844	1172.498535
4	4	59.341296	59.341296	59.330626	59.399591	11307141.01	5960538.222	580885.811	306212.8682	0.904526	11.106445	699.826721
4	4	65.029178	65.029178	65.029178	65.081108	6024941.002	5594188.488	331079.4822	307408.9899	0.99421	5.990708	706.332825
4	4	34.66446	34.66446	34.615437	34.685358	8474460.513	4648634.401	560434.9398	307424.5419	0.951236	29.35613	482.762146
4	6	71.104734	71.034103	71.017804	71.180798	6222998.471	2964644.165	562302.754	308393.7792	0.970762	11.485838	749.875366
4	4	65.412034	65.412034	65.363954	65.455603	4383086.878	3492499.504	388302.994	309404.7761	0.979916	5.13729	762.655884
4	3	41.062614	41.062614	41.030222	41.095201	12773355.24	5171398.884	766996.1964	310524.7759	0.945007	114.130323	359.483826
4	7	48.227325	48.303457	48.180196	48.307082	7356428.848	4227104.456	588259.4521	311006.2177	0.971048	46.916451	700.348511
4	8	48.139037	48.135234	48.07818	48.230323	5990635.282	3492390.338	536816.8331	311238.6176	1	20.138928	690.352112
4	4	66.758732	66.758732	66.687962	66.79725	6135696.38	2968406.57	645445.3737	312261.9128	0.89275	15.96938	708.322754
4	6	31.720922	31.720922	31.667943	31.734167	10065949.14	8196633.359	377728.8773	317875.9721	0.944204	21.687924	521.960266
4	8	51.43079	51.43079	51.370197	51.504848	4672955.536	4964904.267	294915.5626	318176.1175	1	125.64801	608.30896
4	7	74.326698	74.323491	74.262565	74.374797	11242448.55	3464065.623	1013531.573	319182.077	0.903936	18.046003	822.920471
4	3	44.022656	44.022656	43.997263	44.048777	9175257.808	6479701.842	455754.7399	321860.692	0.903863	25.918381	494.794312
4	7	63.716965	63.716965	63.704417	63.814216	6301614.55	4309155.309	518749.2231	322253.9441	0.960301	17.606678	796.89502
4	4	45.320173	45.320173	45.289832	45.350327	7943034.381	5421866.471	473095.8171	322932.2983	1	49.694909	563.779541
4	4	71.488379	71.488379	71.438923	71.529189	9225109.655	3967789.099	761842.2773	327674.0978	0.926317	6.502307	1137.038574
4	4	39.096791	39.096791	39.040529	39.096791	7512064.845	7857808.416	318296.8473	332946.4929	0.98323	8.401668	650.530701
4	18	16.799284	16.786359	16.620927	16.853566	18116425.95	3366403.695	1858308.293	333079.365	0.976592	266.891881	501.477295
4	10	49.622785	49.622785	49.56182	49.68883	5735342.115	3863380.555	487060.7065	334642.9499	1	18.045445	548.271851
4	4	48.208558	48.208558	48.180196	48.253845	8250821.467	4794201.899	577822.8141	335748.2941	0.879869	39.493569	530.776672
4	3	27.727147	27.727147	27.703563	27.734882	9958525.248	8389659.013	399844.6867	336853.1481	0.870651	37.827066	429.700745
4	3	45.381494	45.381494	45.350327	45.40567	8786035.379	5635686.58	528818.9092	339203.9187	0.958107	31.446297	507.011444
4	4	60.674529	60.674529	60.674529	60.755818	8719255.522	5042947.092	588751.6473	340515.7012	1	15.263125	708.330139
4	4	63.865828	63.865828	63.830893	63.887105	10699078.6	6010718.312	607836.9662	341481.4417	0.90828	40.318781	695.349365
4	3	38.722475	38.722475	38.722475	38.768817	7515677.547	6752630.32	383029.5018	344141.511	0.889839	18.816043	523.260681
4	4	71.828453	71.828453	71.748357	71.866206	7408199.843	4010936.569	648029.6108	350855.2306	0.900188	13.503397	785.383911
4	5	50.680166	50.680166	50.680166	50.751738	4894519.427	5201402.155	332544.3194	353394.6009	0.978131	5.196594	690.347473
4	3	69.728462	69.728462	69.698977	69.749814	8612583.55	8117420.876	377259.2712	355569.5299	0.960093	11.683183	781.903503
4	5	48.124463	48.124463	48.07818	48.180196	6768276.991	4216995.01	581280.3309	362168.4305	1	22.812502	531.450012
4	10	59.033663	59.033663	58.9948	59.17145	8319242.946	5741349.817	538617.2659	363412.9229	0.939564	10.87458	592.354492
4	3	51.241129	51.241129	51.223986	51.27599	7852193.588	7099632.539	406225.9113	367292.8674	0.947065	9.261323	713.785034
4	3	51.999379	51.999379	51.999379	52.051847	12498527.99	8399548.381	547047.2136	367639.2565	0.757521	20.298311	704.078003
4	5	70.01807	70.01807	70.000008	70.079605	6576203.922	6422074.143	378361.5975	369493.7476	1	20.027423	782.39917
4	4	43.997263	43.997263	43.946095	44.022656	7834430.991	5722739.95	507193.5122	370484.6692	0.882675	12.888433	615.789368
4	3	45.920488	45.920488	45.920488	45.969077	6049509.202	7795759.281	287755.3648	370818.7691	0.999513	574.194594	533.771423
4	7	49.523954	49.515938	49.503913	49.644199	5766556.98	4603757.514	504298.4579	370852.4332	1	27.097865	548.778259
4	9	17.251616	17.251616	17.185326	17.384195	11530860.52	3460863.6	1392077.664	371907.1024	0.958325	213.974907	370.945709
4	5	34.859802	34.859802	34.788223	34.867491	7399801.62	6776375.11	406480.2755	372234.6846	1	15.429382	523.276611
4	5	59.813938	59.813938	59.728849	59.855168	4328976.84	4417323.306	366028.5936	373498.5649	0.962236	76.752922	592.855835
4	4	57.30917	57.30917	57.30917	57.371117	5968881.989	7323781.581	305914.5054	375355.2214	0.975361	37.783612	560.263428
4	6	66.863207	66.863207	66.758732	66.86681	10859062.42	8664569.246	695918.6399	376569.8676	0.857294	15.922642	729.108521
4	6	42.839335	42.842339	42.78226	42.872378	5100944.665	6927993.769	277176.7951	377863.4049	0.986786	7.942062	427.983673
4	3	38.9771	38.9771	38.944386	38.9771	13850151.85	10795130.04	485792.3406	378637.8337	0.822576	14.83019	794.63446
4	5	41.586067	41.586067	41.568425	41.633883	9455654.149	6480914.427	555760.7053	380918.9207	0.856757	16.701725	655.028015
4	3	50.022045	50.022045	50.022045	50.062193	9321812.017	10346073.27	343476.2783	381216.7351	0.87255	9.69353	694.847595
4	9	63.888854	63.888854	63.749833	63.981535	6154825.309	3430258.795	771558.6432	382622.6661	0.993783	370.306968	521.768005
4	4	66.86681	66.86681	66.805652	66.897795	11776808.05	5807104.56	783973.1822	386574.5474	0.841826	7.532994	909.700195
4	5	66.805652	66.805652	66.758732	66.855879	10401877.32	4698228.241	862862.7595	389730.2437	0.905478	15.478919	811.631897
4	3	50.163048	50.163048	50.12248	50.163048	14814931.01	15273124.76	378827.6592	390543.9786	1	30.118409	696.846985
4	4	51.310535	51.310535	51.310535	51.370197	7020384.677	6573393.893	417659.6904	391067.1259	0.895033	10.811853	684.775818
4	5	63.303713	63.303713	63.218991	63.303713	9989194.749	6173791.563	635915.4303	393025.6059	0.990702	29.335328	649.301086
4	4	69.404794	69.404794	69.404794	69.466012	11840044.38	8233688.722	567489.3124	394637.9085	0.952894	11.74327	760.381958
4	5	25.844937	25.844937	25.789582	25.877074	6322033.783	5947350.689	419755.5883	394878.258	1	16.366984	466.979401
4	6	73.07027	73.07027	73.035701	73.208546	9093638.62	4392271.969	922181.6614	395029.2916	0.911375	16.188994	695.088318
4	3	49.926267	49.926267	49.926267	49.96555	6831636.798	7557120.352	365085.2224	403855.3345	0.985485	5.548772	690.102356
4	4	54.92869	54.92869	54.858951	54.92869	9182112.371	7019963.586	529341.9452	404695.6767	0.894946	6.333233	830.368225
4	7	37.708722	37.708722	37.613763	37.752245	6951427.655	6021145.923	487048.5206	405071.9361	1	278.774962	418.22876
4	3	65.527619	65.527619	65.527619	65.550623	14657374.36	16142482.78	369104.0686	406502.2782	0.918829	10.162116	695.335083
4	4	54.92037	54.92037	54.858951	54.92869	11512183.27	8801363.36	532432.8049	407058.7193	0.980576	10.234258	699.583557
4	3	17.68818	17.68818	17.68818	17.736029	11332298.74	8526936.603	541454.4243	407414.9167	0.938693	36.50293	473.730499
4	3	61.159939	61.159939	61.119081	61.159939	8901869.163	9028264.871	404727.2906	410473.9256	0.966752	14.092817	648.086731
4	4	41.919016	41.919016	41.919016	41.995692	5284596.065	5009095.797	434334.0773	411691.0685	0.876538	17.09397	558.502197
4	4	60.109108	60.109108	60.077081	60.136603	9835355.817	7565658.321	537340.7169	413339.013	0.986602	27.89674	513.515808
4	3	61.957036	61.957036	61.914565	61.957036	7210084.04	8432846.831	353611.0102	413580.1288	0.865924	16.168134	704.833862
4	3	49.768545	49.768545	49.768545	49.81878	8967776.772	7516996.456	499564.7784	418746.6709	0.849867	8.979182	731.838806
4	5	72.907944	72.907944	72.839689	72.9288	15221729.38	7782070.235	828180.4216	423405.1235	0.977738	45.869652	753.878174
4	4	59.189002	59.189002	59.114782	59.205102	12070656.37	7511298.299	688507.4465	428442.7171	0.987861	25.382076	611.040283
4	5	60.798641	60.798641	60.774466	60.849669	12609737.24	8021461.346	678509.7246	431621.9622	0.855499	24.53704	608.338928
4	3	59.959892	59.959892	59.959892	60.000586	11264016.38	10362480.57	474712.4948	436718.0265	0.937417	17.405071	619.803528
4	3	63.814216	63.814216	63.805241	63.85978	15178313.46	8073570.99	822027.057	437248.4346	0.924028	24.778819	721.604309
4	4	66.663264	66.663264	66.663264	66.758732	8563346.797	5167982.376	725343.5463	437745.049	0.850511	5.195213	1162.015015
4	5	37.309697	37.309697	37.273889	37.364926	6627687.659	5891277.919	495975.2823	440866.9176	0.967805	31.549513	619.823975
4	3	57.610571	57.610571	57.610571	57.652408	10866038.75	11190565.14	429847.7356	442685.6185	0.854165	7.532119	738.875549
4	8	59.982409	59.982409	59.896716	60.000586	9578100.752	8468045.532	505897.2813	443692.5478	0.968975	9.81411	592.354004
4	6	40.997506	41.001141	40.921167	41.030222	11481729.73	5467067.274	926600.6795	444889.6835	1	20.819637	663.309509
4	6	48.288077	48.288077	48.253845	48.367953	9178379.288	5028083.933	795795.8798	450072.98	0.941356	43.864023	448.46524
4	3	67.311791	67.311791	67.254421	67.311791	13031284.55	10450107.9	562507.3866	451088.5217	0.759188	24.100534	621.305359
4	3	45.772319	45.772319	45.750682	45.797846	11356359.83	10856940.56	473247.5965	452435.5607	0.880732	29.754578	533.026306
4	5	60.136603	60.136603	60.048542	60.158878	7706699.011	5914580.976	591036.0665	453596.3673	0.966001	17.873209	687.565918
4	3	55.964137	55.964137	55.919729	55.964137	18776676.13	21632115.35	394417.0646	454397.5398	0.914259	36.807077	700.079041
4	5	20.345325	20.345325	20.302038	20.408981	14451770.07	5374403.148	1227395.501	456450.5395	0.971826	93.7485	405.697235
4	4	51.658194	51.658194	51.603157	51.658194	11578490.3	8570311.104	618732.5176	457981.1381	0.995385	56.105233	428.223328
4	4	41.158963	41.158963	41.062614	41.158963	9515967.508	5029581.135	871760.93	460761.5909	0.957543	18.423157	647.037048
4	6	71.436848	71.431416	71.366234	71.529189	9776419.795	4449403.565	1172593.591	465935.2535	1	24.13463	788.904602
4	3	39.203398	39.203398	39.203398	39.241464	13206224.55	11365081.37	544781.9652	468831.2954	0.924423	23.21281	532.508789
4	6	66.720744	66.720744	66.687962	66.828456	8495891.315	4136264.44	989003.3642	469048.2249	0.935686	9.994576	794.624268
4	5	60.894573	60.894573	60.841974	60.915902	7091726.52	6536153.475	516339.0594	475888.534	1	5.129149	821.388977
4	4	37.661086	37.661086	37.613763	37.678654	14734523.64	8213223.879	855603.6626	476925.1185	0.884222	51.916698	508.016388
4	7	40.887156	40.889711	40.853941	40.943365	11162983.09	7453765.881	751347.8381	479019.1571	1	16.281278	748.624512
4	6	52.065912	52.003537	51.999379	52.124129	11755599.93	7337003.223	731483.1222	481784.2794	1	12.160897	704.871765
4	6	60.8562	60.853002	60.798641	60.894573	7546962.531	6267227.186	559525.8755	482605.4734	0.920664	13.948057	833.886108
4	3	42.659873	42.659873	42.659873	42.728046	4524156.049	7124655.195	306956.0921	483395.4206	0.980825	7.977084	427.98288
4	3	69.412763	69.412763	69.412763	69.466012	11012782.64	8651046.85	620207.109	487201.1854	0.909284	14.572566	749.878052
4	3	67.311791	67.311791	67.280183	67.350466	9536131.534	7346788.547	632642.709	487398.0809	0.97042	13.296237	699.092224
4	6	56.12574	56.123213	56.060036	56.135848	9717960.631	15008090.85	338269.4787	489647.3368	0.987437	6.247225	619.310181
4	8	59.697424	59.70143	59.553176	59.713451	5467309.268	4549535.318	717271.7584	491114.329	0.942884	15.934691	608.339172
4	3	51.649848	51.649848	51.603157	51.658194	9419752.483	6972429.669	663806.084	491344.2517	0.904077	8.622586	794.620605
4	3	52.585329	52.585329	52.536625	52.594231	3847213.426	6542879.976	288939.365	491393.4779	0.995652	7.462497	458.981842
4	7	63.760288	63.699427	63.662234	63.780575	7978459.367	4930202.57	781373.3118	492822.2031	0.960205	72.113039	635.308838
4	9	73.877785	73.877785	73.83374	73.975314	13880590.24	6654815.836	1117670.78	493844.7789	0.952039	46.988993	698.14801
4	3	60.886877	60.886877	60.849669	60.915902	7484779.251	6337662.363	588156.6395	498015.7828	0.977321	15.02639	591.579102
4	8	49.589271	49.557079	49.549031	49.656338	9124218.176	6861591.866	709212.4367	498736.6036	0.938996	14.936866	704.334839
4	4	68.965503	68.965503	68.935891	68.991623	13550937.36	8805027.524	769489.8004	499993.3726	0.917815	15.882272	756.642029
4	4	59.843869	59.843869	59.843869	59.918028	10957417.93	9637130.986	568921.0913	500370.3529	0.881732	11.00794	707.827942
4	3	48.688741	48.688741	48.681058	48.707329	10303812.45	20363265.7	255217.3165	504382.0483	0.979895	6.532602	682.358643
4	3	56.167289	56.167289	56.112264	56.167289	9194238.644	14617231.55	318439.4336	506263.0106	0.974551	159.737487	619.809998
4	11	73.211668	73.193326	73.119961	73.321716	9725674.335	3411309.227	1448674.386	509406.2064	0.981154	26.239294	718.869324
4	8	60.856415	60.856415	60.755818	60.894573	8726506.858	7157606.833	689990.4193	518361.9862	1	21.005808	695.351135
4	3	65.38871	65.38871	65.38871	65.438993	12844470.44	13337975.53	500159.0219	519375.9314	0.703192	4.742391	826.412109
4	3	52.961224	52.961224	52.878793	52.961224	6304948.287	7331335.217	447403.4124	520236.5261	0.950524	4.178913	690.592468
4	5	65.605132	65.605132	65.567079	65.668751	9956791.514	9546300.588	546127.2931	523611.978	0.89217	10.58271	678.344666
4	5	50.594321	50.594321	50.538303	50.594321	6445613.789	9520847.546	356480.8891	526559.6589	0.981903	4.999415	690.35498
4	3	74.575381	74.575381	74.550985	74.603301	24196102.91	11472784.69	1110694.01	526644.86	0.873393	30.434148	711.33197
4	3	49.865251	49.865251	49.81878	49.865251	24773380.74	26187506.06	498946.1781	527427.2496	1	16.988924	694.852356
