time,mz,charge,intensity,quality,width,rt_start,rt_end,Tmz,Tintensity,Tmass,Tintensity10,Pintensity,Ttime,sample,fraction,status,group,mz_error,score,adj_score
54.711775,555.812749,4,36938990.0,0.749215,7.734781,54.616306,54.800165,555.812749,24.106146,555.81,7.256673,5.7e-05,69.169423,A2,F1,use,555.79_555.82_0,0.000138,0.997007,1.196408
61.198989,556.040265,4,84504480.0,0.847714,8.372639,61.111984,61.275706,556.040265,25.30003,556.04,7.616068,0.000131,77.432687,A2,F1,use,556.02_556.05_0,0.000433,0.966617,1.159941
61.284126,556.039832,4,74832130.0,0.807725,8.254086,61.166646,61.397305,556.039832,25.472835,556.04,7.668087,0.000148,76.295656,A3,F1,use,556.02_556.05_0,0.000433,0.966617,1.159941
12.884253,557.500251,4,3478504.0,0.854135,7.080941,12.801945,12.979126,557.500251,20.980918,557.5,6.315886,7e-06,16.210397,A1,F1,use,557.48_557.51_0,4.1e-05,0.989877,1.187853
13.925735,557.500293,4,6894565.0,0.862277,3.653236,13.873152,13.980117,557.500293,22.032709,557.5,6.632506,1.4e-05,17.679256,A3,F1,use,557.48_557.51_0,4.1e-05,0.989877,1.187853
49.826647,557.553358,4,28844000.0,0.720422,10.201989,49.729582,49.987219,557.553358,23.749273,557.55,7.149244,4.5e-05,62.918914,A2,F1,use,557.53_557.56_0,9e-06,0.989831,1.187798
49.141961,557.553349,4,25804450.0,0.788854,8.196497,49.033828,49.265787,557.553349,23.936797,557.55,7.205694,5.1e-05,61.269443,A3,F1,use,557.53_557.56_0,9e-06,0.989831,1.187798
32.721161,557.788226,4,100099600.0,0.765316,9.243018,32.700729,32.833855,557.788226,25.892542,557.79,7.794432,0.000198,40.939036,A3,F1,use,557.77_557.8_1,0.000354,0.990607,1.188729
33.088642,557.788581,4,188169600.0,0.893995,8.122869,32.957625,33.219301,557.788581,26.454964,557.79,7.963738,0.000293,41.550549,A2,F1,use,557.77_557.8_1,0.000354,0.990607,1.188729
31.857497,557.788229,4,258957000.0,0.878568,14.547094,31.658707,32.06882,557.788229,27.199019,557.79,8.187721,0.00049,40.081693,A1,F1,use,557.77_557.8_1,3e-06,0.990288,1.188345
41.937575,558.249803,4,27763400.0,0.746879,7.026487,41.824734,41.998583,558.249803,24.042362,558.25,7.237472,5.5e-05,52.344564,A3,F1,use,558.23_558.26_1,0.000477,0.994248,1.193097
41.966568,558.25028,4,28314370.0,0.762284,9.138119,41.885722,41.98783,558.25028,24.005913,558.25,7.2265,5.4e-05,52.800479,A1,F1,use,558.23_558.26_1,0.000477,0.994248,1.193097
42.557152,558.250046,4,25962830.0,0.76967,9.377241,42.444405,42.633764,558.250046,23.59745,558.25,7.10354,4e-05,53.641336,A2,F1,use,558.23_558.26_1,0.000234,0.993668,1.192401
35.708571,560.462636,4,889084100.0,0.845385,18.891129,35.419136,36.034878,560.462636,28.978627,560.46,8.723436,0.001682,44.926945,A1,F1,use,560.44_560.47_1,0.000198,0.966138,1.748937
35.933618,560.462834,4,1070772000.0,0.843115,23.440731,35.562433,36.275016,560.462834,28.963509,560.46,8.718885,0.001665,45.204097,A2,F1,use,560.44_560.47_1,0.000198,0.966138,1.747403
37.828758,560.463008,4,516845900.0,0.717067,7.318536,37.702458,37.914627,560.463008,28.196041,560.46,8.487854,0.000978,47.59447,A1,F1,use,560.44_560.47_2,0.000385,0.97767,1.760468
38.435814,560.463285,4,631301700.0,0.726029,9.617423,38.26717,38.596292,560.463285,28.20126,560.46,8.489425,0.000981,48.381543,A2,F1,use,560.44_560.47_2,0.000107,0.969998,1.55265
37.946685,560.463393,4,695557600.0,0.794301,10.203193,37.771756,38.111299,560.463393,28.689275,560.46,8.636332,0.001377,47.415026,A3,F1,use,560.44_560.47_2,0.00021,0.959904,1.35029
38.115272,560.463602,4,457445400.0,0.802704,8.516368,37.965679,38.247579,560.463602,27.73653,560.46,8.349527,0.000711,47.972456,A2,F1,use,560.44_560.47_3,0.000621,0.977119,1.758384
38.022653,560.462982,4,691077400.0,0.847666,13.005395,37.923568,38.245782,560.462982,28.615154,560.46,8.61402,0.001308,47.83842,A1,F1,use,560.44_560.47_3,0.000621,0.977119,1.561305
35.11105,560.462403,4,1146754000.0,0.830393,19.415035,34.859802,35.44685,560.462403,29.345791,560.46,8.833963,0.00217,44.175169,A1,F1,use,560.44_560.47_4,0.000622,0.993067,1.580442
35.228388,560.463025,4,1092883000.0,0.738571,12.554501,35.056257,35.44988,560.463025,28.992997,560.46,8.727762,0.001699,44.288116,A2,F1,use,560.44_560.47_4,0.000622,0.993067,1.580332
35.564913,560.462677,4,849922700.0,0.864703,14.918958,35.365714,35.816941,560.462677,28.978437,560.46,8.723379,0.001682,44.467527,A3,F1,use,560.44_560.47_4,0.000348,0.992026,1.514573
38.417635,560.710041,4,35886530.0,0.817522,6.753769,38.344119,38.510407,560.710041,24.347821,560.71,7.329425,6.8e-05,48.335369,A1,F1,use,560.69_560.72_0,0.000471,0.992953,1.191543
38.797709,560.70957,4,26765180.0,0.773286,9.711946,38.733772,38.905112,560.70957,23.641359,560.71,7.116758,4.2e-05,48.843406,A2,F1,use,560.69_560.72_0,0.000471,0.992953,1.191543
37.615732,561.723473,4,47045670.0,0.772335,14.900485,37.453344,37.661086,561.723473,24.738441,561.72,7.447013,8.9e-05,47.326449,A1,F1,use,561.71_561.74_1,0.000136,0.993177,1.191813
37.885982,561.723337,4,47125380.0,0.799113,11.5959,37.752787,37.989008,561.723337,24.457506,561.72,7.362443,7.3e-05,47.679829,A2,F1,use,561.71_561.74_1,0.000136,0.993177,1.191813
37.310001,561.722373,4,57164450.0,0.703246,11.077938,37.19013,37.389908,561.722373,25.084295,561.72,7.551125,0.000113,46.627115,A3,F1,use,561.71_561.74_1,0.001101,0.988767,1.186521
14.924066,561.735925,4,1534881.0,0.735572,6.054357,14.853976,15.002858,561.735925,19.517201,561.74,5.875263,2e-06,18.390988,A2,F1,use,561.72_561.75_0,0.000306,0.828104,1.189124
16.134036,561.736231,4,1711845.0,0.842886,8.416339,16.111412,16.266275,561.736231,20.022801,561.74,6.027464,3e-06,20.412081,A3,F1,use,561.72_561.75_0,0.000306,0.828104,1.183005
45.708166,563.527758,4,194612300.0,0.848024,22.00293,45.495208,45.785592,563.527758,26.503533,563.53,7.978358,0.000303,57.662767,A2,F1,use,563.51_563.54_1,0.000255,0.995256,1.194307
45.453908,563.528013,4,180539100.0,0.834333,14.923766,45.238201,45.60636,563.528013,26.678618,563.53,8.031064,0.000342,57.188097,A1,F1,use,563.51_563.54_1,0.000255,0.995256,1.194307
45.131776,563.527587,4,247655500.0,0.737367,18.396761,44.931732,45.249537,563.527587,27.19944,563.53,8.187847,0.00049,56.306745,A3,F1,use,563.51_563.54_1,0.000426,0.993684,1.192421
57.076716,564.764468,4,1424579000.0,0.869091,43.77935,56.824696,57.467448,564.764468,29.723569,564.76,8.947686,0.002819,71.088887,A3,F1,use,564.74_564.77_1,0.000521,0.939935,1.525208
57.415489,564.764989,4,2322106000.0,0.883501,56.027538,57.044716,57.844565,564.764989,30.363669,564.76,9.140375,0.004394,72.237628,A1,F1,use,564.74_564.77_1,5.5e-05,0.872001,1.414646
55.838181,564.764934,4,4782784000.0,0.864271,66.989952,55.416176,56.505399,564.764934,31.470884,564.76,9.47368,0.009465,69.556171,A3,F1,use,564.74_564.77_2,5.3e-05,0.99582,1.581092
55.354662,564.764987,4,30526150000.0,0.733129,133.293427,55.303223,57.705662,564.764987,33.796832,564.76,10.17386,0.047458,69.989899,A2,F1,use,564.74_564.77_2,5.3e-05,0.99582,1.231126
64.424129,564.764659,4,21167170.0,0.760132,5.254918,64.368838,64.437279,564.764659,23.586207,564.76,7.100156,4e-05,81.055589,A1,F1,use,564.74_564.77_3,0.000222,0.850613,1.393257
64.32547,564.764881,4,48099270.0,0.741488,4.322385,64.254584,64.372918,564.764881,24.487017,564.76,7.371327,7.5e-05,81.422808,A2,F1,use,564.74_564.77_3,0.000222,0.850613,1.188886
63.314818,564.764543,4,27383250.0,0.818125,4.076666,63.273093,63.364838,564.764543,24.022471,564.76,7.231484,5.4e-05,78.799403,A3,F1,use,564.74_564.77_4,0.00043,0.990607,1.57588
62.687391,564.764972,4,85319290.0,0.761848,10.284665,62.520283,62.828703,564.764972,25.597251,564.76,7.70554,0.000161,78.870502,A1,F1,use,564.74_564.77_4,0.00043,0.990607,1.533252
62.752234,564.76469,4,62454690.0,0.779326,10.903392,62.669055,62.899117,564.76469,24.863812,564.76,7.484753,9.7e-05,79.41499,A2,F1,use,564.74_564.77_4,0.000282,0.840754,1.179027
51.906351,564.765484,4,22277800.0,0.793651,9.441495,51.794185,52.024497,564.765484,23.659986,564.77,7.122365,4.2e-05,65.306274,A1,F1,use,564.75_564.78_2,8.4e-05,0.994964,1.550835
51.728194,564.765005,4,18178430.0,0.710606,5.911274,51.668841,51.771209,564.765005,23.431405,564.77,7.053556,3.6e-05,64.469967,A3,F1,use,564.75_564.78_2,0.000479,0.987687,1.54495
52.028803,564.765568,4,18833170.0,0.731062,6.736577,51.935405,52.076403,564.765568,23.134278,564.77,6.964112,2.9e-05,65.745324,A2,F1,use,564.75_564.78_2,8.4e-05,0.994964,1.395144
60.655063,564.765449,4,412471500.0,0.863348,46.200958,60.321743,61.064134,564.765449,27.870601,564.77,8.389887,0.00078,76.313518,A1,F1,use,564.75_564.78_7,0.000635,0.838069,1.582826
60.216254,564.764814,4,221990300.0,0.863434,22.079138,60.036765,60.479107,564.764814,26.693427,564.76,8.035522,0.000345,76.194428,A2,F1,use,564.75_564.78_7,0.000635,0.838069,1.225176
63.829982,564.765723,4,54987330.0,0.718928,11.522944,63.717915,64.013071,564.765723,24.963478,564.77,7.514756,0.000104,80.308059,A1,F1,use,564.75_564.78_8,0.000952,0.818405,1.478593
63.387102,564.76477,4,77165410.0,0.762444,8.845032,63.235837,63.486926,564.76477,25.168956,564.76,7.576611,0.00012,80.225231,A2,F1,use,564.75_564.78_8,0.000952,0.818405,1.453905
61.263307,564.765246,4,249410100.0,0.773074,15.532228,61.040701,61.494155,564.765246,27.144827,564.77,8.171407,0.000472,77.078783,A1,F1,use,564.75_564.78_9,0.000168,0.830321,1.564218
62.236441,564.765043,4,61865040.0,0.719896,14.19624,62.192603,62.361387,564.765043,25.198302,564.77,7.585445,0.000122,77.464886,A3,F1,use,564.75_564.78_9,0.000203,0.721282,1.404307
60.848108,564.765078,4,245152900.0,0.851371,25.980875,60.533644,61.034495,564.765078,26.836612,564.77,8.078625,0.000381,77.000822,A2,F1,use,564.75_564.78_9,0.000168,0.830321,1.318354
62.598255,564.765513,4,38856360.0,0.761593,13.644753,62.47293,62.669055,564.765513,24.179153,564.77,7.27865,6e-05,79.218477,A2,F1,use,564.77_564.8_2,0.000272,0.773974,1.377099
63.342067,564.765241,4,41028020.0,0.848251,5.126204,63.294286,63.428674,564.765241,24.540988,564.77,7.387574,7.8e-05,79.694186,A1,F1,use,564.77_564.8_2,0.000272,0.773974,1.177937
28.866277,566.007933,4,167343900.0,0.869509,9.580544,28.750265,28.973717,566.007933,26.633921,566.01,8.017609,0.000331,36.168528,A3,F1,use,565.99_566.02_1,0.000463,0.990231,1.188277
28.426162,566.007471,4,161725200.0,0.84369,6.807826,28.327523,28.534523,566.007471,26.236475,566.01,7.897966,0.000251,35.606882,A2,F1,use,565.99_566.02_1,0.000463,0.990231,1.188277
27.042152,566.007619,4,47165380.0,0.820976,9.482218,27.068186,27.205272,566.007619,24.742107,566.01,7.448116,8.9e-05,34.02324,A1,F1,use,565.99_566.02_1,0.000148,0.983735,1.180482
54.821775,566.055608,4,68658540.0,0.847077,4.888069,54.768681,54.893797,566.055608,25.283818,566.06,7.611188,0.00013,68.974332,A1,F1,use,566.04_566.07_1,0.000413,0.996736,1.196084
54.543111,566.055195,4,75012420.0,0.759438,10.894745,54.442531,54.647017,566.055195,25.128131,566.06,7.564321,0.000117,68.95417,A2,F1,use,566.04_566.07_1,0.000413,0.996736,1.196084
54.40422,566.054659,4,72940030.0,0.748681,11.407547,54.226452,54.532122,566.054659,25.435888,566.05,7.656965,0.000144,67.781611,A3,F1,use,566.04_566.07_1,0.000537,0.96313,1.155756
41.866976,566.270628,4,46253100.0,0.716399,8.484341,41.78577,41.953204,566.270628,24.430552,566.27,7.354329,7.2e-05,52.760509,A2,F1,use,566.25_566.28_0,0.000192,0.991694,1.190033
41.1388,566.270436,4,56934700.0,0.723728,15.958697,40.900885,41.215505,566.270436,25.078485,566.27,7.549376,0.000113,51.365343,A3,F1,use,566.25_566.28_0,0.000192,0.991694,1.190033
64.881981,566.83798,4,5021039000.0,0.842476,7.74631,64.760066,64.92894,566.83798,31.192844,566.84,9.389982,0.007806,82.133047,A2,F1,use,566.82_566.85_1,8.7e-05,0.98988,1.187856
65.106324,566.838067,4,4003770000.0,0.852943,24.734322,65.06959,65.527619,566.838067,31.149594,566.84,9.376962,0.007576,81.913897,A1,F1,use,566.82_566.85_1,8.7e-05,0.98988,1.187856
65.159349,566.837704,4,5210685000.0,0.881534,8.725578,65.113563,65.234797,566.837704,31.594506,566.84,9.510894,0.010312,81.091336,A3,F1,use,566.82_566.85_1,0.000363,0.969317,1.16318
66.800797,567.083939,4,45333100.0,0.715777,8.294947,66.784224,66.920915,567.083939,24.749742,567.08,7.450415,9e-05,83.122666,A3,F1,use,567.06_567.09_1,0.000113,0.979523,1.36096
66.645731,567.084122,4,25589930.0,0.735411,8.310673,66.525626,66.663264,567.084122,23.859955,567.08,7.182562,4.8e-05,83.850711,A1,F1,use,567.06_567.09_1,7e-05,0.985423,1.182507
65.898355,567.084052,4,35747650.0,0.720524,7.570416,65.873197,66.005188,567.084052,24.05885,567.08,7.242436,5.6e-05,83.430178,A2,F1,use,567.06_567.09_1,0.000113,0.979523,1.175428
70.189026,568.038977,4,209461700.0,0.878683,4.465275,70.114645,70.258647,568.038977,26.609617,568.04,8.010293,0.000326,88.906079,A2,F1,use,568.02_568.05_0,0.000126,0.894638,1.073565
70.316608,568.039103,4,234676400.0,0.819289,7.485373,70.197848,70.439321,568.039103,27.121778,568.04,8.164469,0.000464,87.473565,A3,F1,use,568.02_568.05_0,0.000126,0.894638,1.073565
53.343525,568.063843,4,174718000.0,0.770689,11.727386,53.198284,53.537669,568.063843,26.347958,568.06,7.931526,0.000272,67.423217,A2,F1,use,568.04_568.07_1,0.000177,0.997007,1.38362
53.439229,568.063204,4,109496200.0,0.816587,12.457178,53.398264,53.600318,568.063204,26.021986,568.06,7.833398,0.000217,66.587413,A3,F1,use,568.04_568.07_1,0.000816,0.977735,1.360493
53.351092,568.06402,4,226051600.0,0.870573,15.663148,53.16327,53.584882,568.06402,27.002959,568.06,8.128701,0.000428,67.123984,A1,F1,use,568.04_568.07_1,0.000177,0.997007,1.196409
14.794169,569.258681,4,26061950.0,0.775296,5.506856,14.707406,14.885844,569.258681,23.602947,569.26,7.105195,4.1e-05,18.225209,A2,F1,use,569.24_569.27_1,0.000395,0.993933,1.19272
15.015665,569.258286,4,27965000.0,0.763419,6.13913,14.909745,15.098558,569.258286,23.988001,569.26,7.221108,5.3e-05,18.892045,A1,F1,use,569.24_569.27_1,0.000395,0.993933,1.19272
15.688655,569.258421,4,37258920.0,0.749463,15.823718,15.448289,15.889183,569.258421,24.466763,569.26,7.36523,7.4e-05,19.860912,A3,F1,use,569.24_569.27_1,0.000136,0.987334,1.184801
15.03103,569.507211,4,23717360.0,0.873738,7.652125,15.055959,15.15847,569.507211,23.750322,569.51,7.149559,4.5e-05,18.911377,A1,F1,use,569.49_569.52_0,0.001561,0.809242,1.169958
17.011782,569.50565,4,5072006.0,0.819415,15.82026,16.850301,17.131559,569.50565,21.589806,569.51,6.499179,1e-05,21.498311,A3,F1,use,569.49_569.52_0,0.001561,0.809242,0.971091
15.46157,569.505343,4,5006176.0,0.805561,10.632326,15.389201,15.59611,569.505343,21.50616,569.51,6.473999,9e-06,19.453063,A1,F1,use,569.49_569.52_1,0.000351,0.994337,1.355053
15.6868,569.505694,4,3719733.0,0.83109,8.575518,15.597523,15.777967,569.505694,20.794273,569.51,6.2597,6e-06,19.364415,A2,F1,use,569.49_569.52_1,0.000351,0.994337,1.193204
30.17322,570.770919,4,2865083000.0,0.847792,12.62673,29.983343,30.385245,570.770919,30.73161,570.77,9.251137,0.00567,37.785899,A3,F1,use,570.75_570.78_1,6.6e-05,0.993796,1.192555
30.214607,570.770852,4,2008176000.0,0.775167,12.7696,30.053925,30.435315,570.770852,29.870744,570.77,8.99199,0.003122,37.882608,A2,F1,use,570.75_570.78_1,6.6e-05,0.993796,1.192555
28.89538,570.770679,4,2942659000.0,0.812506,36.63969,28.409065,29.302388,570.770679,30.705355,570.77,9.243233,0.005568,36.354889,A1,F1,use,570.75_570.78_1,0.00024,0.985901,1.183081
14.263764,573.750514,4,2715400.0,0.903286,3.02253,14.217503,14.304716,573.750514,20.688414,573.75,6.227833,5e-06,18.097575,A3,F1,use,573.73_573.76_0,0.000466,0.991034,1.189241
13.401917,573.750048,4,1931894.0,0.794742,7.557462,13.311154,13.497319,573.750048,20.132467,573.75,6.060476,4e-06,16.861699,A1,F1,use,573.73_573.76_0,0.000466,0.991034,1.189241
34.769723,574.259886,4,706214900.0,0.862678,11.429973,34.598565,34.936172,574.259886,28.646414,574.26,8.62343,0.001336,43.745728,A1,F1,use,574.24_574.27_1,0.000397,0.992981,1.191577
34.960094,574.259489,4,700160100.0,0.87531,5.553232,34.869932,35.056257,574.259489,28.350615,574.26,8.534385,0.001089,43.945709,A2,F1,use,574.24_574.27_1,0.000397,0.992981,1.191577
34.708382,574.259142,4,612970500.0,0.88341,8.351743,34.575784,34.848188,574.259142,28.506923,574.26,8.581439,0.001213,43.398269,A3,F1,use,574.24_574.27_1,0.000744,0.991596,1.189915
22.814304,574.769075,4,921498400.0,0.882187,10.721105,22.647063,23.000025,574.769075,29.030289,574.77,8.738988,0.001744,28.703947,A1,F1,use,574.75_574.78_1,5.6e-05,0.992485,1.190982
23.57682,574.76902,4,1395471000.0,0.868135,17.063126,23.291518,23.819568,574.76902,29.34561,574.77,8.833909,0.00217,29.417986,A2,F1,use,574.75_574.78_1,0.000154,0.992202,1.190642
23.968759,574.769173,4,1218102000.0,0.904143,8.409216,23.839474,24.117338,574.769173,29.497668,574.77,8.879683,0.002411,30.107734,A3,F1,use,574.75_574.78_1,0.000154,0.992202,1.190642
63.098881,575.327303,4,118943500.0,0.771423,7.557867,62.981777,63.2035,575.327303,26.141382,575.33,7.86934,0.000235,78.532176,A3,F1,use,575.31_575.34_1,0.00011,0.989689,1.187627
62.693308,575.327414,4,61688610.0,0.760097,9.737129,62.649161,62.849842,575.327414,25.129383,575.33,7.564698,0.000117,78.877947,A1,F1,use,575.31_575.34_1,0.00011,0.989689,1.187627
62.944145,575.327325,4,167284800.0,0.855793,9.874962,62.851924,63.003514,575.327325,26.285236,575.33,7.912645,0.00026,79.659914,A2,F1,use,575.31_575.34_1,8.8e-05,0.977378,1.172853
56.761436,576.031998,4,204941000.0,0.72974,13.934389,56.666094,56.908098,576.031998,26.861516,576.03,8.086122,0.000388,71.414727,A1,F1,use,576.01_576.04_1,0.000178,0.996299,1.195559
56.406302,576.03182,4,274350400.0,0.762392,15.202928,56.269555,56.64461,576.03182,26.99895,576.03,8.127494,0.000427,71.332038,A2,F1,use,576.01_576.04_1,0.000178,0.996299,1.195559
56.351389,576.031559,4,155751500.0,0.742201,13.960673,56.211333,56.41441,576.031559,26.530351,576.03,7.986432,0.000308,70.191279,A3,F1,use,576.01_576.04_1,0.000261,0.985727,1.182872
66.486212,576.317525,4,298687700.0,0.860322,11.536976,66.301999,66.668494,576.317525,27.121568,576.32,8.164405,0.000464,84.180421,A2,F1,use,576.31_576.34_0,5.9e-05,0.939373,1.127247
66.734944,576.317467,4,371275400.0,0.833021,14.46559,66.504456,66.945554,576.317467,27.783595,576.32,8.363696,0.000735,83.041171,A3,F1,use,576.31_576.34_0,5.9e-05,0.939373,1.127247
40.12301,577.527413,4,25933150.0,0.723198,6.708437,40.069959,40.209995,577.527413,23.943975,577.53,7.207855,5.1e-05,50.108279,A3,F1,use,577.51_577.54_0,0.00165,0.982684,1.179221
41.177786,577.529064,4,23119010.0,0.765975,7.834393,41.099126,41.211959,577.529064,23.430082,577.53,7.053157,3.6e-05,51.880941,A2,F1,use,577.51_577.54_0,0.00165,0.982684,1.179221
14.05519,578.01055,4,4129666.0,0.817483,3.260861,14.011154,14.110806,578.01055,20.945099,578.01,6.305103,6e-06,17.282098,A2,F1,use,577.99_578.02_1,0.000158,0.994346,1.193215
14.233043,578.010391,4,6361894.0,0.857149,5.703403,14.141918,14.328263,578.010391,21.851907,578.01,6.578079,1.2e-05,17.907385,A1,F1,use,577.99_578.02_1,0.000158,0.994346,1.193215
14.675229,578.010484,4,6069068.0,0.816722,7.574492,14.582595,14.808214,578.010484,21.848724,578.01,6.577121,1.2e-05,18.606772,A3,F1,use,577.99_578.02_1,9.2e-05,0.99417,1.193004
64.698636,578.535648,4,85732090.0,0.755063,15.295506,64.664714,64.894029,578.535648,25.604214,578.54,7.707636,0.000162,81.400961,A1,F1,use,578.52_578.55_0,6.1e-05,0.980194,1.176233
64.907373,578.535709,4,105105500.0,0.821561,15.887879,64.699457,65.07257,578.535709,25.962944,578.54,7.815625,0.000208,80.779509,A3,F1,use,578.52_578.55_0,6.1e-05,0.980194,1.176233
58.697575,578.790505,4,296151800.0,0.868893,16.121855,58.50768,58.934155,578.790505,27.109267,578.79,8.160702,0.00046,74.256239,A2,F1,use,578.77_578.8_1,0.000227,0.993517,1.192221
58.767604,578.790732,4,204894200.0,0.824493,20.455809,58.572118,59.060714,578.790732,26.861186,578.79,8.086023,0.000388,73.9388,A1,F1,use,578.77_578.8_1,0.000227,0.993517,1.192221
58.918664,578.790798,4,211877500.0,0.732106,18.83618,58.754753,59.228679,578.790798,26.974336,578.79,8.120084,0.000419,73.368342,A3,F1,use,578.77_578.8_1,6.6e-05,0.991449,1.189738
55.761664,579.544887,4,93252120.0,0.704639,9.993804,55.797557,55.852925,579.544887,25.725515,579.54,7.744152,0.000176,70.156859,A1,F1,use,579.53_579.56_0,0.000158,0.995795,1.194953
55.315829,579.545046,4,36741050.0,0.721297,5.782933,55.23204,55.38283,579.545046,24.098395,579.55,7.25434,5.7e-05,69.940339,A2,F1,use,579.53_579.56_0,0.000158,0.995795,1.194953
14.734203,580.756608,4,4481629.0,0.884421,4.240795,14.659784,14.79336,580.756608,21.063097,580.76,6.340624,7e-06,18.148678,A2,F1,use,580.74_580.77_1,1.8e-05,0.994715,1.193658
14.900499,580.75659,4,4840282.0,0.881875,4.447672,14.832354,14.963228,580.75659,21.457542,580.76,6.459364,9e-06,18.747148,A1,F1,use,580.74_580.77_1,1.8e-05,0.994715,1.193658
15.441474,580.756455,4,4981256.0,0.833725,5.481265,15.355373,15.52443,580.756455,21.563759,580.76,6.491338,1e-05,19.55502,A3,F1,use,580.74_580.77_1,0.000134,0.993858,1.19263
16.367652,581.001848,4,3013397.0,0.794174,9.495032,16.334103,16.479947,581.001848,20.773841,581.0,6.253549,6e-06,20.593056,A1,F1,use,580.98_581.01_0,0.00016,0.994816,1.193779
16.280894,581.002009,4,2981550.0,0.780574,8.208596,16.17464,16.315368,581.002009,20.475136,581.0,6.16363,5e-06,20.122617,A2,F1,use,580.98_581.01_0,0.00016,0.994816,1.193779
39.492219,581.296156,4,127840700.0,0.791499,5.859724,39.422801,39.588249,581.296156,25.897277,581.3,7.795857,0.000199,49.729762,A2,F1,use,581.28_581.31_1,5.2e-05,0.993671,1.192405
39.063331,581.296104,4,129883600.0,0.842438,7.323785,38.944386,39.149467,581.296104,26.203526,581.3,7.888047,0.000246,49.147756,A1,F1,use,581.28_581.31_1,5.2e-05,0.993671,1.192405
38.795755,581.295796,4,141027900.0,0.87333,6.128132,38.693508,38.866364,581.295796,26.387086,581.3,7.943304,0.000279,48.46577,A3,F1,use,581.28_581.31_1,0.000308,0.992656,1.191187
71.872067,582.289871,4,36415160.0,0.852588,11.960419,71.706732,72.05558,582.289871,24.433716,582.29,7.355282,7.2e-05,89.398481,A3,F1,use,582.27_582.3_1,0.000248,0.968879,1.162655
71.66978,582.290119,4,42107390.0,0.793838,16.860893,71.447283,71.866206,582.290119,24.578452,582.29,7.398851,8e-05,90.171746,A1,F1,use,582.27_582.3_1,0.000754,0.967409,1.160891
71.709265,582.289365,4,43454340.0,0.742687,9.931364,71.554062,71.857636,582.289365,24.340502,582.29,7.327221,6.8e-05,90.84626,A2,F1,use,582.27_582.3_1,0.000754,0.967409,1.160891
43.021273,582.318688,4,56342950.0,0.783607,11.273744,42.914477,43.1948,582.318688,24.998614,582.32,7.525333,0.000107,54.127463,A1,F1,use,582.31_582.34_0,0.000326,0.994439,1.193326
43.250639,582.318363,4,29766760.0,0.758781,9.092896,43.235112,43.379111,582.318363,23.794704,582.32,7.16292,4.6e-05,54.526387,A2,F1,use,582.31_582.34_0,0.000326,0.994439,1.193326
49.813968,582.76794,4,556001000.0,0.860517,4.724804,49.737158,49.894046,582.76794,28.301394,582.77,8.519569,0.001052,62.673731,A1,F1,use,582.75_582.78_1,0.000259,0.995282,1.194338
50.06842,582.768199,4,516928100.0,0.906859,5.82464,49.987219,50.155707,582.768199,27.912894,582.77,8.402618,0.000804,63.227472,A2,F1,use,582.75_582.78_1,0.000259,0.995282,1.194338
49.288494,582.767517,4,525632600.0,0.894464,6.415447,49.199668,49.387994,582.767517,28.28516,582.77,8.514682,0.00104,61.450781,A3,F1,use,582.75_582.78_1,0.000423,0.99156,1.189872
21.302487,582.789968,4,68088550.0,0.752735,11.426375,21.134381,21.38441,582.789968,24.988414,582.79,7.522262,0.000106,26.515404,A2,F1,use,582.77_582.8_1,0.000137,0.95896,1.488876
20.533948,582.78983,4,65636180.0,0.804629,12.321386,20.408981,20.688747,582.78983,25.21887,582.79,7.591636,0.000124,25.834905,A1,F1,use,582.77_582.8_1,0.000137,0.95896,1.347547
50.699187,582.789141,4,61965170.0,0.797982,10.730902,50.544512,50.778945,582.789141,24.852459,582.79,7.481336,9.6e-05,64.03248,A2,F1,use,582.77_582.8_3,0.005183,0.706643,1.236558
51.226737,582.783958,4,27570830.0,0.707013,8.599215,51.119189,51.31871,582.783958,23.967521,582.78,7.214943,5.2e-05,64.451215,A1,F1,use,582.77_582.8_3,0.005183,0.706643,1.044766
51.409001,583.293456,4,61794380.0,0.710182,6.386051,51.323352,51.519507,583.293456,24.848478,583.29,7.480137,9.6e-05,64.95431,A2,F1,use,583.27_583.3_1,0.00024,0.996545,1.195855
51.457451,583.293696,4,77461190.0,0.854684,8.040636,51.399392,51.578041,583.293696,25.457852,583.29,7.663577,0.000147,64.741488,A1,F1,use,583.27_583.3_1,0.00024,0.996545,1.195855
51.178,583.293345,4,65478120.0,0.843824,8.159298,51.034926,51.299473,583.293345,25.28019,583.29,7.610096,0.00013,63.789088,A3,F1,use,583.27_583.3_1,0.00035,0.993193,1.191831
52.105038,584.052095,4,52545140.0,0.770623,12.53246,51.948919,52.233864,584.052095,24.614559,584.05,7.409721,8.2e-05,65.842617,A2,F1,use,584.03_584.06_0,0.000195,0.995566,1.194679
51.954595,584.0519,4,44446630.0,0.795729,12.80274,51.862671,52.124129,584.0519,24.656453,584.05,7.422332,8.4e-05,65.366974,A1,F1,use,584.03_584.06_0,0.000195,0.995566,1.194679
54.639929,585.274921,4,81902790.0,0.800412,10.525321,54.486762,54.762942,585.274921,25.254915,585.27,7.602487,0.000127,69.077732,A2,F1,use,585.26_585.29_0,0.000461,0.996418,1.195702
